,query1,query2,size,siamese_distance
15,NORMAL2,NORMAL1,"(496, 512)",63.1395263671875
9,NORMAL2,DME4,"(496, 512)",63.2049446105957
21,NORMAL2,NORMAL3,"(496, 512)",63.241546630859375
17,NORMAL2,NORMAL12,"(496, 512)",63.37250518798828
25,NORMAL2,NORMAL7,"(496, 512)",63.39862823486328
20,NORMAL2,NORMAL15,"(496, 512)",63.55466842651367
24,NORMAL2,NORMAL6,"(496, 512)",63.606788635253906
16,NORMAL2,NORMAL10,"(496, 512)",63.6949348449707
12,NORMAL2,DME7,"(496, 512)",63.75068664550781
3,NORMAL2,DME12,"(496, 512)",63.815853118896484
10,NORMAL2,DME5,"(496, 512)",63.857540130615234
22,NORMAL2,NORMAL4,"(496, 512)",63.88163375854492
27,NORMAL2,NORMAL9,"(496, 512)",63.88212585449219
18,NORMAL2,NORMAL13,"(496, 512)",63.89496612548828
19,NORMAL2,NORMAL14,"(496, 512)",63.93301010131836
26,NORMAL2,NORMAL8,"(496, 512)",63.937313079833984
11,NORMAL2,DME6,"(496, 512)",63.94678497314453
6,NORMAL2,DME15,"(496, 512)",63.9752082824707
0,NORMAL2,DME1,"(496, 512)",64.2435302734375
23,NORMAL2,NORMAL5,"(496, 512)",64.27349090576172
13,NORMAL2,DME8,"(496, 512)",64.31932067871094
4,NORMAL2,DME13,"(496, 512)",64.61066436767578
14,NORMAL2,DME9,"(496, 512)",64.92012786865234
7,NORMAL2,DME2,"(496, 512)",65.0709228515625
5,NORMAL2,DME14,"(496, 512)",65.20391082763672
1,NORMAL2,DME10,"(496, 512)",65.26859283447266
2,NORMAL2,DME11,"(496, 512)",65.49681091308594
8,NORMAL2,DME3,"(496, 512)",65.83401489257812
