,query1,query2,size,siamese_distance
22,NORMAL6,NORMAL3,"(496, 512)",63.19078826904297
16,NORMAL6,NORMAL10,"(496, 512)",63.2216682434082
10,NORMAL6,DME5,"(496, 512)",63.343631744384766
12,NORMAL6,DME7,"(496, 512)",63.35345458984375
15,NORMAL6,NORMAL1,"(496, 512)",63.390480041503906
25,NORMAL6,NORMAL7,"(496, 512)",63.39807891845703
26,NORMAL6,NORMAL8,"(496, 512)",63.441261291503906
20,NORMAL6,NORMAL15,"(496, 512)",63.481849670410156
19,NORMAL6,NORMAL14,"(496, 512)",63.4932861328125
27,NORMAL6,NORMAL9,"(496, 512)",63.513450622558594
11,NORMAL6,DME6,"(496, 512)",63.52210998535156
23,NORMAL6,NORMAL4,"(496, 512)",63.545162200927734
3,NORMAL6,DME12,"(496, 512)",63.549564361572266
18,NORMAL6,NORMAL13,"(496, 512)",63.558807373046875
21,NORMAL6,NORMAL2,"(496, 512)",63.606788635253906
17,NORMAL6,NORMAL12,"(496, 512)",63.61328125
6,NORMAL6,DME15,"(496, 512)",63.62274932861328
9,NORMAL6,DME4,"(496, 512)",63.78311538696289
13,NORMAL6,DME8,"(496, 512)",63.825592041015625
24,NORMAL6,NORMAL5,"(496, 512)",63.84950256347656
0,NORMAL6,DME1,"(496, 512)",63.91966247558594
4,NORMAL6,DME13,"(496, 512)",64.09437561035156
14,NORMAL6,DME9,"(496, 512)",64.36473083496094
7,NORMAL6,DME2,"(496, 512)",64.39887237548828
5,NORMAL6,DME14,"(496, 512)",64.72052764892578
1,NORMAL6,DME10,"(496, 512)",64.83621978759766
2,NORMAL6,DME11,"(496, 512)",64.98448181152344
8,NORMAL6,DME3,"(496, 512)",65.65438079833984
