,query1,query2,size,siamese_distance
6,NORMAL4,DME15,"(496, 512)",63.0156135559082
11,NORMAL4,DME6,"(496, 512)",63.126747131347656
10,NORMAL4,DME5,"(496, 512)",63.167991638183594
27,NORMAL4,NORMAL9,"(496, 512)",63.18646240234375
3,NORMAL4,DME12,"(496, 512)",63.215946197509766
18,NORMAL4,NORMAL13,"(496, 512)",63.25004196166992
12,NORMAL4,DME7,"(496, 512)",63.254913330078125
26,NORMAL4,NORMAL8,"(496, 512)",63.316741943359375
13,NORMAL4,DME8,"(496, 512)",63.462013244628906
20,NORMAL4,NORMAL15,"(496, 512)",63.4689826965332
19,NORMAL4,NORMAL14,"(496, 512)",63.47219467163086
16,NORMAL4,NORMAL10,"(496, 512)",63.49496078491211
0,NORMAL4,DME1,"(496, 512)",63.509429931640625
23,NORMAL4,NORMAL5,"(496, 512)",63.51881408691406
24,NORMAL4,NORMAL6,"(496, 512)",63.545162200927734
9,NORMAL4,DME4,"(496, 512)",63.58090591430664
25,NORMAL4,NORMAL7,"(496, 512)",63.61993408203125
17,NORMAL4,NORMAL12,"(496, 512)",63.668304443359375
22,NORMAL4,NORMAL3,"(496, 512)",63.675987243652344
15,NORMAL4,NORMAL1,"(496, 512)",63.77684783935547
4,NORMAL4,DME13,"(496, 512)",63.796180725097656
21,NORMAL4,NORMAL2,"(496, 512)",63.88163375854492
14,NORMAL4,DME9,"(496, 512)",64.21524047851562
7,NORMAL4,DME2,"(496, 512)",64.26850891113281
5,NORMAL4,DME14,"(496, 512)",64.6004638671875
1,NORMAL4,DME10,"(496, 512)",64.717041015625
2,NORMAL4,DME11,"(496, 512)",64.84778594970703
8,NORMAL4,DME3,"(496, 512)",65.47219848632812
