,query1,query2,size,siamese_distance
13,DME10,DME9,"(496, 512)",63.26643371582031
1,DME10,DME11,"(496, 512)",63.33857345581055
4,DME10,DME14,"(496, 512)",63.698177337646484
3,DME10,DME13,"(496, 512)",63.702049255371094
6,DME10,DME2,"(496, 512)",63.81575393676758
7,DME10,DME3,"(496, 512)",64.11441802978516
12,DME10,DME8,"(496, 512)",64.20542907714844
23,DME10,NORMAL5,"(496, 512)",64.2507095336914
0,DME10,DME1,"(496, 512)",64.2554931640625
18,DME10,NORMAL14,"(496, 512)",64.45707702636719
11,DME10,DME7,"(496, 512)",64.45909118652344
5,DME10,DME15,"(496, 512)",64.51823425292969
17,DME10,NORMAL13,"(496, 512)",64.677490234375
2,DME10,DME12,"(496, 512)",64.68013000488281
9,DME10,DME5,"(496, 512)",64.6827392578125
27,DME10,NORMAL9,"(496, 512)",64.7078857421875
22,DME10,NORMAL4,"(496, 512)",64.717041015625
25,DME10,NORMAL7,"(496, 512)",64.73880004882812
10,DME10,DME6,"(496, 512)",64.75140380859375
19,DME10,NORMAL15,"(496, 512)",64.83218383789062
24,DME10,NORMAL6,"(496, 512)",64.83621978759766
15,DME10,NORMAL10,"(496, 512)",64.88288116455078
21,DME10,NORMAL3,"(496, 512)",64.90677642822266
26,DME10,NORMAL8,"(496, 512)",64.9788589477539
8,DME10,DME4,"(496, 512)",65.0059585571289
16,DME10,NORMAL12,"(496, 512)",65.04510498046875
14,DME10,NORMAL1,"(496, 512)",65.05914306640625
20,DME10,NORMAL2,"(496, 512)",65.26859283447266
