,query1,query2,size,siamese_distance
18,NORMAL9,NORMAL13,"(496, 512)",62.928123474121094
19,NORMAL9,NORMAL14,"(496, 512)",63.092647552490234
10,NORMAL9,DME5,"(496, 512)",63.16482162475586
23,NORMAL9,NORMAL4,"(496, 512)",63.18646240234375
6,NORMAL9,DME15,"(496, 512)",63.24568557739258
11,NORMAL9,DME6,"(496, 512)",63.384490966796875
3,NORMAL9,DME12,"(496, 512)",63.39863967895508
16,NORMAL9,NORMAL10,"(496, 512)",63.43046188354492
24,NORMAL9,NORMAL5,"(496, 512)",63.466434478759766
12,NORMAL9,DME7,"(496, 512)",63.48904037475586
26,NORMAL9,NORMAL7,"(496, 512)",63.50634765625
25,NORMAL9,NORMAL6,"(496, 512)",63.513450622558594
13,NORMAL9,DME8,"(496, 512)",63.522098541259766
27,NORMAL9,NORMAL8,"(496, 512)",63.559303283691406
0,NORMAL9,DME1,"(496, 512)",63.586181640625
22,NORMAL9,NORMAL3,"(496, 512)",63.62284469604492
15,NORMAL9,NORMAL1,"(496, 512)",63.70880889892578
17,NORMAL9,NORMAL12,"(496, 512)",63.85177993774414
20,NORMAL9,NORMAL15,"(496, 512)",63.85325241088867
4,NORMAL9,DME13,"(496, 512)",63.87609100341797
21,NORMAL9,NORMAL2,"(496, 512)",63.88212585449219
9,NORMAL9,DME4,"(496, 512)",63.99253845214844
7,NORMAL9,DME2,"(496, 512)",64.19325256347656
14,NORMAL9,DME9,"(496, 512)",64.21625518798828
5,NORMAL9,DME14,"(496, 512)",64.64187622070312
1,NORMAL9,DME10,"(496, 512)",64.7078857421875
2,NORMAL9,DME11,"(496, 512)",64.78716278076172
8,NORMAL9,DME3,"(496, 512)",65.62281036376953
