,query1,query2,size,siamese_distance,time
18,NORMAL13,NORMAL14,"(496, 512)",62.29491424560547,0.3039677143096924
27,NORMAL13,NORMAL9,"(496, 512)",62.324954986572266,0.2968754768371582
6,NORMAL13,DME15,"(496, 512)",62.36276626586914,0.2652103900909424
22,NORMAL13,NORMAL4,"(496, 512)",62.37728500366211,0.31252264976501465
26,NORMAL13,NORMAL8,"(496, 512)",62.39253234863281,0.3017442226409912
12,NORMAL13,DME7,"(496, 512)",62.43028259277344,0.25785136222839355
11,NORMAL13,DME6,"(496, 512)",62.43938446044922,0.30529260635375977
10,NORMAL13,DME5,"(496, 512)",62.44621276855469,0.3097548484802246
17,NORMAL13,NORMAL12,"(496, 512)",62.44812774658203,0.2968888282775879
0,NORMAL13,DME1,"(496, 512)",62.448673248291016,0.30332207679748535
16,NORMAL13,NORMAL10,"(496, 512)",62.46257781982422,0.3056216239929199
20,NORMAL13,NORMAL2,"(496, 512)",62.4708366394043,0.2913820743560791
21,NORMAL13,NORMAL3,"(496, 512)",62.48595428466797,0.30255770683288574
15,NORMAL13,NORMAL1,"(496, 512)",62.48639678955078,0.30422377586364746
23,NORMAL13,NORMAL5,"(496, 512)",62.48826217651367,0.3043088912963867
3,NORMAL13,DME12,"(496, 512)",62.502357482910156,0.24948501586914062
9,NORMAL13,DME4,"(496, 512)",62.5085563659668,0.3041689395904541
24,NORMAL13,NORMAL6,"(496, 512)",62.52247619628906,0.2988135814666748
19,NORMAL13,NORMAL15,"(496, 512)",62.52668380737305,0.31122565269470215
13,NORMAL13,DME8,"(496, 512)",62.55058670043945,0.2382042407989502
25,NORMAL13,NORMAL7,"(496, 512)",62.562870025634766,0.2969334125518799
5,NORMAL13,DME14,"(496, 512)",62.57980728149414,0.25921106338500977
7,NORMAL13,DME2,"(496, 512)",62.60055923461914,0.31133222579956055
4,NORMAL13,DME13,"(496, 512)",62.604026794433594,0.24189281463623047
14,NORMAL13,DME9,"(496, 512)",62.69075393676758,0.25034046173095703
8,NORMAL13,DME3,"(496, 512)",62.855567932128906,0.2905306816101074
2,NORMAL13,DME11,"(496, 512)",62.88920211791992,0.26883602142333984
1,NORMAL13,DME10,"(496, 512)",62.934932708740234,0.1718447208404541
