,query1,query2,size,siamese_distance,time
9,NORMAL1,DME4,"(496, 512)",62.317935943603516,0.3058633804321289
21,NORMAL1,NORMAL3,"(496, 512)",62.334007263183594,0.3013763427734375
25,NORMAL1,NORMAL7,"(496, 512)",62.342105865478516,0.3020350933074951
12,NORMAL1,DME7,"(496, 512)",62.409305572509766,0.2509796619415283
20,NORMAL1,NORMAL2,"(496, 512)",62.41054153442383,0.2981534004211426
24,NORMAL1,NORMAL6,"(496, 512)",62.41957092285156,0.296875
19,NORMAL1,NORMAL15,"(496, 512)",62.419925689697266,0.29688024520874023
16,NORMAL1,NORMAL12,"(496, 512)",62.43071746826172,0.3040318489074707
26,NORMAL1,NORMAL8,"(496, 512)",62.45792007446289,0.30140256881713867
18,NORMAL1,NORMAL14,"(496, 512)",62.45981979370117,0.31255459785461426
0,NORMAL1,DME1,"(496, 512)",62.45988464355469,0.3003113269805908
10,NORMAL1,DME5,"(496, 512)",62.47369384765625,0.3125295639038086
17,NORMAL1,NORMAL13,"(496, 512)",62.48639678955078,0.3124995231628418
15,NORMAL1,NORMAL10,"(496, 512)",62.5145263671875,0.3093433380126953
3,NORMAL1,DME12,"(496, 512)",62.5242919921875,0.25946950912475586
13,NORMAL1,DME8,"(496, 512)",62.54372787475586,0.25223422050476074
23,NORMAL1,NORMAL5,"(496, 512)",62.557037353515625,0.31149840354919434
27,NORMAL1,NORMAL9,"(496, 512)",62.56283950805664,0.30945706367492676
6,NORMAL1,DME15,"(496, 512)",62.59392547607422,0.2545011043548584
22,NORMAL1,NORMAL4,"(496, 512)",62.630226135253906,0.29828858375549316
11,NORMAL1,DME6,"(496, 512)",62.65285873413086,0.3058464527130127
4,NORMAL1,DME13,"(496, 512)",62.676815032958984,0.24960708618164062
7,NORMAL1,DME2,"(496, 512)",62.71818161010742,0.2972133159637451
14,NORMAL1,DME9,"(496, 512)",62.83324432373047,0.2343897819519043
5,NORMAL1,DME14,"(496, 512)",62.83491897583008,0.2554314136505127
8,NORMAL1,DME3,"(496, 512)",62.991519927978516,0.3023054599761963
1,NORMAL1,DME10,"(496, 512)",63.13907241821289,0.1724104881286621
2,NORMAL1,DME11,"(496, 512)",63.16109848022461,0.25649523735046387
