,query1,query2,size,siamese_distance,time
4,DME9,DME13,"(496, 512)",62.478973388671875,0.24320363998413086
5,DME9,DME14,"(496, 512)",62.498863220214844,0.23439860343933105
1,DME9,DME10,"(496, 512)",62.50777816772461,0.1718759536743164
7,DME9,DME2,"(496, 512)",62.5178337097168,0.2857472896575928
8,DME9,DME3,"(496, 512)",62.53260803222656,0.3060159683227539
2,DME9,DME11,"(496, 512)",62.58818435668945,0.24428558349609375
13,DME9,DME8,"(496, 512)",62.59260559082031,0.2469015121459961
15,DME9,NORMAL10,"(496, 512)",62.615211486816406,0.29704785346984863
18,DME9,NORMAL14,"(496, 512)",62.628570556640625,0.30671119689941406
17,DME9,NORMAL13,"(496, 512)",62.69075393676758,0.31739163398742676
0,DME9,DME1,"(496, 512)",62.69436264038086,0.30429983139038086
26,DME9,NORMAL8,"(496, 512)",62.70384216308594,0.2894265651702881
23,DME9,NORMAL5,"(496, 512)",62.70844650268555,0.3028709888458252
27,DME9,NORMAL9,"(496, 512)",62.709373474121094,0.3139913082122803
16,DME9,NORMAL12,"(496, 512)",62.7123908996582,0.29685258865356445
20,DME9,NORMAL2,"(496, 512)",62.71421813964844,0.307863712310791
12,DME9,DME7,"(496, 512)",62.71508026123047,0.24746942520141602
11,DME9,DME6,"(496, 512)",62.72065734863281,0.3074808120727539
10,DME9,DME5,"(496, 512)",62.74702835083008,0.30474424362182617
6,DME9,DME15,"(496, 512)",62.75061798095703,0.25150346755981445
19,DME9,NORMAL15,"(496, 512)",62.76995849609375,0.28887510299682617
9,DME9,DME4,"(496, 512)",62.78034591674805,0.29688477516174316
24,DME9,NORMAL6,"(496, 512)",62.794654846191406,0.29596996307373047
25,DME9,NORMAL7,"(496, 512)",62.80955505371094,0.3043341636657715
22,DME9,NORMAL4,"(496, 512)",62.810264587402344,0.2985553741455078
14,DME9,NORMAL1,"(496, 512)",62.83324432373047,0.29365015029907227
3,DME9,DME12,"(496, 512)",62.83823013305664,0.23438310623168945
21,DME9,NORMAL3,"(496, 512)",62.84447479248047,0.3040289878845215
