,query1,query2,size,siamese_distance,time
1,DME10,DME11,"(496, 512)",62.416343688964844,0.2523844242095947
13,DME10,DME9,"(496, 512)",62.50777816772461,0.26683616638183594
7,DME10,DME3,"(496, 512)",62.525333404541016,0.3015286922454834
4,DME10,DME14,"(496, 512)",62.548301696777344,0.260390043258667
6,DME10,DME2,"(496, 512)",62.64728927612305,0.3171658515930176
3,DME10,DME13,"(496, 512)",62.69290542602539,0.2578718662261963
12,DME10,DME8,"(496, 512)",62.855201721191406,0.26598548889160156
15,DME10,NORMAL10,"(496, 512)",62.87446975708008,0.30385828018188477
18,DME10,NORMAL14,"(496, 512)",62.880897521972656,0.30887675285339355
0,DME10,DME1,"(496, 512)",62.92002868652344,0.327498197555542
23,DME10,NORMAL5,"(496, 512)",62.92058181762695,0.3194010257720947
17,DME10,NORMAL13,"(496, 512)",62.934932708740234,0.304976224899292
10,DME10,DME6,"(496, 512)",62.9405517578125,0.2975897789001465
27,DME10,NORMAL9,"(496, 512)",62.943153381347656,0.31438279151916504
9,DME10,DME5,"(496, 512)",62.954010009765625,0.3202536106109619
5,DME10,DME15,"(496, 512)",62.96063232421875,0.24685287475585938
11,DME10,DME7,"(496, 512)",62.964595794677734,0.24197101593017578
26,DME10,NORMAL8,"(496, 512)",62.980045318603516,0.3125009536743164
16,DME10,NORMAL12,"(496, 512)",62.997249603271484,0.3281538486480713
20,DME10,NORMAL2,"(496, 512)",63.01204299926758,0.31749939918518066
22,DME10,NORMAL4,"(496, 512)",63.040138244628906,0.3043382167816162
24,DME10,NORMAL6,"(496, 512)",63.040199279785156,0.29181933403015137
2,DME10,DME12,"(496, 512)",63.05388641357422,0.2654073238372803
19,DME10,NORMAL15,"(496, 512)",63.057586669921875,0.29542088508605957
25,DME10,NORMAL7,"(496, 512)",63.07921600341797,0.31946659088134766
8,DME10,DME4,"(496, 512)",63.08159255981445,0.33586978912353516
14,DME10,NORMAL1,"(496, 512)",63.13907241821289,0.3187994956970215
21,DME10,NORMAL3,"(496, 512)",63.15169906616211,0.29688310623168945
