,query1,query2,size,siamese_distance
18,NORMAL5,NORMAL13,"(496, 512)",62.182106018066406
16,NORMAL5,NORMAL10,"(496, 512)",62.209598541259766
2,NORMAL5,DME11,"(496, 512)",62.2270393371582
21,NORMAL5,NORMAL2,"(496, 512)",62.25967025756836
25,NORMAL5,NORMAL7,"(496, 512)",62.27627944946289
23,NORMAL5,NORMAL4,"(496, 512)",62.28961944580078
13,NORMAL5,DME8,"(496, 512)",62.31904602050781
26,NORMAL5,NORMAL8,"(496, 512)",62.32542037963867
24,NORMAL5,NORMAL6,"(496, 512)",62.325828552246094
19,NORMAL5,NORMAL14,"(496, 512)",62.327850341796875
27,NORMAL5,NORMAL9,"(496, 512)",62.333499908447266
17,NORMAL5,NORMAL12,"(496, 512)",62.33700942993164
1,NORMAL5,DME10,"(496, 512)",62.34282302856445
9,NORMAL5,DME4,"(496, 512)",62.36083221435547
10,NORMAL5,DME5,"(496, 512)",62.36318588256836
3,NORMAL5,DME12,"(496, 512)",62.36588668823242
6,NORMAL5,DME15,"(496, 512)",62.367977142333984
22,NORMAL5,NORMAL3,"(496, 512)",62.371002197265625
11,NORMAL5,DME6,"(496, 512)",62.37552261352539
14,NORMAL5,DME9,"(496, 512)",62.38190841674805
20,NORMAL5,NORMAL15,"(496, 512)",62.39533233642578
0,NORMAL5,DME1,"(496, 512)",62.41218566894531
15,NORMAL5,NORMAL1,"(496, 512)",62.41665267944336
8,NORMAL5,DME3,"(496, 512)",62.42580795288086
12,NORMAL5,DME7,"(496, 512)",62.43110275268555
5,NORMAL5,DME14,"(496, 512)",62.4438591003418
4,NORMAL5,DME13,"(496, 512)",62.47146224975586
7,NORMAL5,DME2,"(496, 512)",62.5417366027832
