,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
1,DME15,DME10,"(496, 512)",62.244590759277344,0.1390228271484375,0.07301020622253418,0.0009777545928955078,0.11499905586242676,0.18898701667785645
13,DME15,DME9,"(496, 512)",62.27519989013672,0.1390228271484375,0.1430222988128662,0.0010037422180175781,0.11497950553894043,0.2590055465698242
11,DME15,DME7,"(496, 512)",62.30461120605469,0.1390228271484375,0.1430220603942871,0.0010116100311279297,0.11598992347717285,0.2600235939025879
26,DME15,NORMAL8,"(496, 512)",62.31538391113281,0.1390228271484375,0.1960282325744629,0.00099945068359375,0.11397290229797363,0.3110005855560303
2,DME15,DME11,"(496, 512)",62.321998596191406,0.1390228271484375,0.14100003242492676,0.0,0.11504364013671875,0.2570011615753174
16,DME15,NORMAL12,"(496, 512)",62.32695007324219,0.1390228271484375,0.19405293464660645,0.0009961128234863281,0.11497664451599121,0.310025691986084
3,DME15,DME12,"(496, 512)",62.332645416259766,0.1390228271484375,0.14351177215576172,0.0,0.11800026893615723,0.26151204109191895
5,DME15,DME14,"(496, 512)",62.35087203979492,0.1390228271484375,0.14397835731506348,0.0010209083557128906,0.11397743225097656,0.25897669792175293
22,DME15,NORMAL4,"(496, 512)",62.35184860229492,0.1390228271484375,0.19702887535095215,0.0009996891021728516,0.1159825325012207,0.3140110969543457
9,DME15,DME5,"(496, 512)",62.36074447631836,0.1390228271484375,0.18999838829040527,0.0,0.20200037956237793,0.3919987678527832
19,DME15,NORMAL15,"(496, 512)",62.361717224121094,0.1390228271484375,0.19605398178100586,0.0009975433349609375,0.11500692367553711,0.3120584487915039
23,DME15,NORMAL5,"(496, 512)",62.367977142333984,0.1390228271484375,0.19501781463623047,0.0009999275207519531,0.1164548397064209,0.3124725818634033
15,DME15,NORMAL10,"(496, 512)",62.369720458984375,0.1390228271484375,0.19703054428100586,0.0010004043579101562,0.11659812927246094,0.31462907791137695
0,DME15,DME1,"(496, 512)",62.37234115600586,0.1390228271484375,0.19300055503845215,0.001010894775390625,0.11481308937072754,0.3088245391845703
10,DME15,DME6,"(496, 512)",62.38758087158203,0.1390228271484375,0.1939995288848877,0.0,0.11600089073181152,0.3100004196166992
25,DME15,NORMAL7,"(496, 512)",62.38969802856445,0.1390228271484375,0.2000110149383545,0.0009996891021728516,0.11597824096679688,0.3169889450073242
4,DME15,DME13,"(496, 512)",62.40542984008789,0.1390228271484375,0.14098477363586426,0.001031637191772461,0.11396574974060059,0.2559821605682373
7,DME15,DME3,"(496, 512)",62.421356201171875,0.1390228271484375,0.19399380683898926,0.0010073184967041016,0.11521315574645996,0.3102142810821533
12,DME15,DME8,"(496, 512)",62.423805236816406,0.1390228271484375,0.14300036430358887,0.0009989738464355469,0.11700129508972168,0.2610006332397461
24,DME15,NORMAL6,"(496, 512)",62.43335723876953,0.1390228271484375,0.1940293312072754,0.0,0.11756038665771484,0.31258654594421387
17,DME15,NORMAL13,"(496, 512)",62.44178009033203,0.1390228271484375,0.1970357894897461,0.0009655952453613281,0.11799955368041992,0.31600093841552734
27,DME15,NORMAL9,"(496, 512)",62.46110916137695,0.1390228271484375,0.19999432563781738,0.0,0.11824536323547363,0.318239688873291
21,DME15,NORMAL3,"(496, 512)",62.4629020690918,0.1390228271484375,0.19504594802856445,0.0010101795196533203,0.1169736385345459,0.31302976608276367
20,DME15,NORMAL2,"(496, 512)",62.46556854248047,0.1390228271484375,0.1919994354248047,0.0009920597076416016,0.11581873893737793,0.3088102340698242
14,DME15,NORMAL1,"(496, 512)",62.495361328125,0.1390228271484375,0.20599675178527832,0.00099945068359375,0.12003397941589355,0.3270301818847656
6,DME15,DME2,"(496, 512)",62.514007568359375,0.1390228271484375,0.204970121383667,0.0010004043579101562,0.11702847480773926,0.3229990005493164
18,DME15,NORMAL14,"(496, 512)",62.51628875732422,0.1390228271484375,0.19099998474121094,0.0009996891021728516,0.11437106132507324,0.30637073516845703
8,DME15,DME4,"(496, 512)",62.539852142333984,0.1390228271484375,0.19302582740783691,0.0,0.11633110046386719,0.3103671073913574
