,query1,query2,size,siamese_distance,time
26,NORMAL10,NORMAL8,"(496, 512)",62.300636291503906,0.28954195976257324
24,NORMAL10,NORMAL6,"(496, 512)",62.31402587890625,0.29688143730163574
10,NORMAL10,DME5,"(496, 512)",62.34043502807617,0.30051589012145996
21,NORMAL10,NORMAL3,"(496, 512)",62.34326934814453,0.30210351943969727
11,NORMAL10,DME6,"(496, 512)",62.50848388671875,0.299213171005249
16,NORMAL10,NORMAL12,"(496, 512)",62.51775360107422,0.30258703231811523
18,NORMAL10,NORMAL14,"(496, 512)",62.519020080566406,0.3006417751312256
15,NORMAL10,NORMAL1,"(496, 512)",62.520660400390625,0.29271888732910156
19,NORMAL10,NORMAL15,"(496, 512)",62.541648864746094,0.3023092746734619
25,NORMAL10,NORMAL7,"(496, 512)",62.54424285888672,0.31891417503356934
3,NORMAL10,DME12,"(496, 512)",62.5555305480957,0.23435378074645996
27,NORMAL10,NORMAL9,"(496, 512)",62.56478500366211,0.29837918281555176
12,NORMAL10,DME7,"(496, 512)",62.60285186767578,0.25063610076904297
22,NORMAL10,NORMAL4,"(496, 512)",62.628780364990234,0.29932260513305664
17,NORMAL10,NORMAL13,"(496, 512)",62.62940979003906,0.30028581619262695
20,NORMAL10,NORMAL2,"(496, 512)",62.64043426513672,0.3051490783691406
6,NORMAL10,DME15,"(496, 512)",62.708412170410156,0.25502729415893555
23,NORMAL10,NORMAL5,"(496, 512)",62.80202865600586,0.30414605140686035
9,NORMAL10,DME4,"(496, 512)",62.824092864990234,0.2968759536743164
0,NORMAL10,DME1,"(496, 512)",62.903167724609375,0.3079042434692383
13,NORMAL10,DME8,"(496, 512)",62.91362380981445,0.2583935260772705
4,NORMAL10,DME13,"(496, 512)",63.09678649902344,0.2523210048675537
14,NORMAL10,DME9,"(496, 512)",63.169212341308594,0.2604818344116211
7,NORMAL10,DME2,"(496, 512)",63.31813049316406,0.27915477752685547
1,NORMAL10,DME10,"(496, 512)",63.449954986572266,0.17189860343933105
5,NORMAL10,DME14,"(496, 512)",63.5364990234375,0.2343745231628418
2,NORMAL10,DME11,"(496, 512)",63.598960876464844,0.23917031288146973
8,NORMAL10,DME3,"(496, 512)",64.04766082763672,0.29843664169311523
