,query1,query2,size,siamese_distance,time
23,DME8,NORMAL5,"(496, 512)",62.190040588378906,0.29687929153442383
0,DME8,DME1,"(496, 512)",62.26055908203125,0.31342625617980957
4,DME8,DME13,"(496, 512)",62.36276626586914,0.24080228805541992
6,DME8,DME15,"(496, 512)",62.46810531616211,0.24248862266540527
18,DME8,NORMAL14,"(496, 512)",62.48725128173828,0.2885725498199463
13,DME8,DME9,"(496, 512)",62.517784118652344,0.2571253776550293
3,DME8,DME12,"(496, 512)",62.541351318359375,0.2655494213104248
12,DME8,DME7,"(496, 512)",62.59089279174805,0.2424304485321045
10,DME8,DME5,"(496, 512)",62.63510513305664,0.30428433418273926
27,DME8,NORMAL9,"(496, 512)",62.641510009765625,0.30043959617614746
17,DME8,NORMAL13,"(496, 512)",62.668643951416016,0.31918883323669434
22,DME8,NORMAL4,"(496, 512)",62.6778564453125,0.3041868209838867
11,DME8,DME6,"(496, 512)",62.68647384643555,0.30687522888183594
7,DME8,DME2,"(496, 512)",62.68962478637695,0.3347907066345215
21,DME8,NORMAL3,"(496, 512)",62.76918029785156,0.296875
25,DME8,NORMAL7,"(496, 512)",62.77937316894531,0.297072172164917
26,DME8,NORMAL8,"(496, 512)",62.784828186035156,0.29930996894836426
19,DME8,NORMAL15,"(496, 512)",62.820098876953125,0.30245113372802734
24,DME8,NORMAL6,"(496, 512)",62.83929443359375,0.3027675151824951
1,DME8,DME10,"(496, 512)",62.85723114013672,0.17504239082336426
14,DME8,NORMAL1,"(496, 512)",62.88397979736328,0.28559231758117676
9,DME8,DME4,"(496, 512)",62.912994384765625,0.29717278480529785
15,DME8,NORMAL10,"(496, 512)",62.91362380981445,0.30385875701904297
16,DME8,NORMAL12,"(496, 512)",62.972068786621094,0.2968764305114746
2,DME8,DME11,"(496, 512)",63.00757598876953,0.23437738418579102
5,DME8,DME14,"(496, 512)",63.03458023071289,0.2562434673309326
20,DME8,NORMAL2,"(496, 512)",63.19721221923828,0.3026120662689209
8,DME8,DME3,"(496, 512)",63.38865280151367,0.2993600368499756
