,query1,query2,size,siamese_distance,time
16,NORMAL6,NORMAL10,"(496, 512)",62.31402587890625,0.3048238754272461
22,NORMAL6,NORMAL3,"(496, 512)",62.32126235961914,0.28124117851257324
10,NORMAL6,DME5,"(496, 512)",62.353424072265625,0.301361083984375
26,NORMAL6,NORMAL8,"(496, 512)",62.40202331542969,0.2998237609863281
25,NORMAL6,NORMAL7,"(496, 512)",62.52165985107422,0.29688549041748047
15,NORMAL6,NORMAL1,"(496, 512)",62.524749755859375,0.29689884185791016
12,NORMAL6,DME7,"(496, 512)",62.53899383544922,0.24150919914245605
11,NORMAL6,DME6,"(496, 512)",62.54936981201172,0.303088903427124
23,NORMAL6,NORMAL4,"(496, 512)",62.56412887573242,0.30440664291381836
20,NORMAL6,NORMAL15,"(496, 512)",62.57715606689453,0.29686498641967773
3,NORMAL6,DME12,"(496, 512)",62.5842170715332,0.2490687370300293
27,NORMAL6,NORMAL9,"(496, 512)",62.597007751464844,0.2968742847442627
19,NORMAL6,NORMAL14,"(496, 512)",62.62294387817383,0.2921009063720703
18,NORMAL6,NORMAL13,"(496, 512)",62.66810607910156,0.30641889572143555
17,NORMAL6,NORMAL12,"(496, 512)",62.67203903198242,0.29418134689331055
21,NORMAL6,NORMAL2,"(496, 512)",62.686092376708984,0.3194723129272461
6,NORMAL6,DME15,"(496, 512)",62.69700241088867,0.2339036464691162
24,NORMAL6,NORMAL5,"(496, 512)",62.818851470947266,0.30628418922424316
9,NORMAL6,DME4,"(496, 512)",62.83528518676758,0.2982900142669678
13,NORMAL6,DME8,"(496, 512)",62.83929443359375,0.25
0,NORMAL6,DME1,"(496, 512)",62.90642547607422,0.29689764976501465
4,NORMAL6,DME13,"(496, 512)",63.0039176940918,0.23775291442871094
14,NORMAL6,DME9,"(496, 512)",63.075279235839844,0.25661420822143555
7,NORMAL6,DME2,"(496, 512)",63.246978759765625,0.28769683837890625
1,NORMAL6,DME10,"(496, 512)",63.34681701660156,0.1670396327972412
5,NORMAL6,DME14,"(496, 512)",63.43227767944336,0.2386455535888672
2,NORMAL6,DME11,"(496, 512)",63.51576232910156,0.24191689491271973
8,NORMAL6,DME3,"(496, 512)",63.80038070678711,0.2896099090576172
