,query1,query2,size,siamese_distance,time
19,NORMAL12,NORMAL15,"(496, 512)",62.37484359741211,0.2992885112762451
15,NORMAL12,NORMAL1,"(496, 512)",62.423606872558594,0.3054015636444092
9,NORMAL12,DME4,"(496, 512)",62.443111419677734,0.2953164577484131
20,NORMAL12,NORMAL2,"(496, 512)",62.48592758178711,0.3011648654937744
16,NORMAL12,NORMAL10,"(496, 512)",62.51775360107422,0.2927422523498535
21,NORMAL12,NORMAL3,"(496, 512)",62.5323371887207,0.295245885848999
11,NORMAL12,DME6,"(496, 512)",62.654563903808594,0.30378198623657227
24,NORMAL12,NORMAL6,"(496, 512)",62.67203903198242,0.31864500045776367
26,NORMAL12,NORMAL8,"(496, 512)",62.68000030517578,0.3002793788909912
3,NORMAL12,DME12,"(496, 512)",62.6826057434082,0.23435211181640625
10,NORMAL12,DME5,"(496, 512)",62.688079833984375,0.3027026653289795
12,NORMAL12,DME7,"(496, 512)",62.7140007019043,0.2583801746368408
22,NORMAL12,NORMAL4,"(496, 512)",62.7603874206543,0.3247811794281006
25,NORMAL12,NORMAL7,"(496, 512)",62.7707405090332,0.3323519229888916
6,NORMAL12,DME15,"(496, 512)",62.77326583862305,0.25188636779785156
17,NORMAL12,NORMAL13,"(496, 512)",62.815242767333984,0.31263065338134766
27,NORMAL12,NORMAL9,"(496, 512)",62.817970275878906,0.28122639656066895
18,NORMAL12,NORMAL14,"(496, 512)",62.8533821105957,0.2984647750854492
13,NORMAL12,DME8,"(496, 512)",62.972068786621094,0.25165343284606934
0,NORMAL12,DME1,"(496, 512)",63.03086471557617,0.2961876392364502
23,NORMAL12,NORMAL5,"(496, 512)",63.08595657348633,0.3012247085571289
4,NORMAL12,DME13,"(496, 512)",63.18498229980469,0.24080133438110352
14,NORMAL12,DME9,"(496, 512)",63.24781036376953,0.25243473052978516
5,NORMAL12,DME14,"(496, 512)",63.49784469604492,0.23438405990600586
7,NORMAL12,DME2,"(496, 512)",63.570533752441406,0.28122544288635254
1,NORMAL12,DME10,"(496, 512)",63.571807861328125,0.17189812660217285
2,NORMAL12,DME11,"(496, 512)",63.7994499206543,0.24216604232788086
8,NORMAL12,DME3,"(496, 512)",63.84917068481445,0.2998485565185547
