,query1,query2,size,siamese_distance,time
16,NORMAL8,NORMAL10,"(496, 512)",62.300636291503906,0.3027076721191406
11,NORMAL8,DME6,"(496, 512)",62.30188751220703,0.3051793575286865
10,NORMAL8,DME5,"(496, 512)",62.30479049682617,0.2999296188354492
20,NORMAL8,NORMAL15,"(496, 512)",62.311866760253906,0.3002190589904785
23,NORMAL8,NORMAL4,"(496, 512)",62.383338928222656,0.28542423248291016
25,NORMAL8,NORMAL6,"(496, 512)",62.40202331542969,0.29660511016845703
6,NORMAL8,DME15,"(496, 512)",62.409236907958984,0.2279067039489746
3,NORMAL8,DME12,"(496, 512)",62.41217803955078,0.2403106689453125
12,NORMAL8,DME7,"(496, 512)",62.42842102050781,0.24744892120361328
22,NORMAL8,NORMAL3,"(496, 512)",62.51189422607422,0.2987957000732422
27,NORMAL8,NORMAL9,"(496, 512)",62.612220764160156,0.30458688735961914
18,NORMAL8,NORMAL13,"(496, 512)",62.63764953613281,0.2982923984527588
26,NORMAL8,NORMAL7,"(496, 512)",62.63916778564453,0.2883622646331787
9,NORMAL8,DME4,"(496, 512)",62.64533615112305,0.30353856086730957
17,NORMAL8,NORMAL12,"(496, 512)",62.68000030517578,0.30359315872192383
24,NORMAL8,NORMAL5,"(496, 512)",62.70718002319336,0.3241579532623291
15,NORMAL8,NORMAL1,"(496, 512)",62.70907211303711,0.30023646354675293
19,NORMAL8,NORMAL14,"(496, 512)",62.735435485839844,0.2890591621398926
0,NORMAL8,DME1,"(496, 512)",62.75270462036133,0.3034241199493408
13,NORMAL8,DME8,"(496, 512)",62.784828186035156,0.24361968040466309
21,NORMAL8,NORMAL2,"(496, 512)",62.870235443115234,0.3173694610595703
4,NORMAL8,DME13,"(496, 512)",62.94502639770508,0.2344048023223877
14,NORMAL8,DME9,"(496, 512)",63.150264739990234,0.2642185688018799
7,NORMAL8,DME2,"(496, 512)",63.2703857421875,0.30272412300109863
1,NORMAL8,DME10,"(496, 512)",63.45988082885742,0.16666269302368164
5,NORMAL8,DME14,"(496, 512)",63.488059997558594,0.2527322769165039
2,NORMAL8,DME11,"(496, 512)",63.57149887084961,0.25000572204589844
8,NORMAL8,DME3,"(496, 512)",63.9628791809082,0.28127217292785645
