,query1,query2,size,siamese_distance,time
14,DME4,NORMAL1,"(496, 512)",62.41134262084961,0.30307674407958984
20,DME4,NORMAL2,"(496, 512)",62.41167449951172,0.31478452682495117
19,DME4,NORMAL15,"(496, 512)",62.438411712646484,0.2982962131500244
16,DME4,NORMAL12,"(496, 512)",62.443111419677734,0.3125014305114746
21,DME4,NORMAL3,"(496, 512)",62.52539825439453,0.29815006256103516
11,DME4,DME7,"(496, 512)",62.58201217651367,0.2500290870666504
6,DME4,DME15,"(496, 512)",62.60030746459961,0.25333070755004883
3,DME4,DME12,"(496, 512)",62.63744354248047,0.24380707740783691
26,DME4,NORMAL8,"(496, 512)",62.64533615112305,0.2992548942565918
25,DME4,NORMAL7,"(496, 512)",62.67174530029297,0.30034446716308594
22,DME4,NORMAL4,"(496, 512)",62.704925537109375,0.3123612403869629
10,DME4,DME6,"(496, 512)",62.745540618896484,0.3085002899169922
9,DME4,DME5,"(496, 512)",62.7890625,0.3014237880706787
15,DME4,NORMAL10,"(496, 512)",62.824092864990234,0.3063168525695801
24,DME4,NORMAL6,"(496, 512)",62.83528518676758,0.2947514057159424
0,DME4,DME1,"(496, 512)",62.87776565551758,0.3213841915130615
12,DME4,DME8,"(496, 512)",62.912994384765625,0.2596743106842041
23,DME4,NORMAL5,"(496, 512)",62.96819305419922,0.3328895568847656
17,DME4,NORMAL13,"(496, 512)",62.97227478027344,0.3174295425415039
27,DME4,NORMAL9,"(496, 512)",63.036075592041016,0.3023502826690674
18,DME4,NORMAL14,"(496, 512)",63.07516860961914,0.29686689376831055
4,DME4,DME13,"(496, 512)",63.1989860534668,0.24091100692749023
13,DME4,DME9,"(496, 512)",63.31733322143555,0.2656524181365967
5,DME4,DME14,"(496, 512)",63.5595588684082,0.2515113353729248
7,DME4,DME2,"(496, 512)",63.614540100097656,0.302656888961792
1,DME4,DME10,"(496, 512)",63.65518569946289,0.1687760353088379
8,DME4,DME3,"(496, 512)",63.770450592041016,0.3091089725494385
2,DME4,DME11,"(496, 512)",63.80461502075195,0.24732017517089844
