,query1,query2,size,siamese_distance,time
22,DME15,NORMAL4,"(496, 512)",63.149078369140625,0.30135536193847656
27,DME15,NORMAL9,"(496, 512)",63.20527648925781,0.2993316650390625
11,DME15,DME7,"(496, 512)",63.21459197998047,0.2524874210357666
10,DME15,DME6,"(496, 512)",63.24924087524414,0.29689812660217285
3,DME15,DME12,"(496, 512)",63.25326156616211,0.23665261268615723
17,DME15,NORMAL13,"(496, 512)",63.330204010009766,0.30113792419433594
9,DME15,DME5,"(496, 512)",63.34356689453125,0.28332972526550293
12,DME15,DME8,"(496, 512)",63.484580993652344,0.2500009536743164
0,DME15,DME1,"(496, 512)",63.55843734741211,0.3124990463256836
26,DME15,NORMAL8,"(496, 512)",63.588623046875,0.29689955711364746
18,DME15,NORMAL14,"(496, 512)",63.63473129272461,0.28362345695495605
25,DME15,NORMAL7,"(496, 512)",63.68064880371094,0.28322720527648926
15,DME15,NORMAL10,"(496, 512)",63.712623596191406,0.30154943466186523
23,DME15,NORMAL5,"(496, 512)",63.71928405761719,0.2812483310699463
8,DME15,DME4,"(496, 512)",63.78833770751953,0.2968771457672119
4,DME15,DME13,"(496, 512)",63.79515075683594,0.2500016689300537
24,DME15,NORMAL6,"(496, 512)",63.87642288208008,0.31482696533203125
19,DME15,NORMAL15,"(496, 512)",63.879638671875,0.2968764305114746
21,DME15,NORMAL3,"(496, 512)",64.01761627197266,0.2968740463256836
20,DME15,NORMAL2,"(496, 512)",64.06480407714844,0.2992846965789795
16,DME15,NORMAL12,"(496, 512)",64.07315063476562,0.294649600982666
14,DME15,NORMAL1,"(496, 512)",64.09171295166016,0.2968757152557373
6,DME15,DME2,"(496, 512)",64.15933990478516,0.2968745231628418
13,DME15,DME9,"(496, 512)",64.23084259033203,0.25216126441955566
5,DME15,DME14,"(496, 512)",64.6137466430664,0.2520115375518799
2,DME15,DME11,"(496, 512)",64.83274841308594,0.24997830390930176
1,DME15,DME10,"(496, 512)",64.925048828125,0.17388129234313965
7,DME15,DME3,"(496, 512)",65.34344482421875,0.3016049861907959
