,query1,query2,size,siamese_distance,time
9,NORMAL2,DME4,"(496, 512)",63.133235931396484,0.296875
15,NORMAL2,NORMAL1,"(496, 512)",63.420066833496094,0.29688096046447754
25,NORMAL2,NORMAL7,"(496, 512)",63.50471878051758,0.2968742847442627
21,NORMAL2,NORMAL3,"(496, 512)",63.629600524902344,0.3147563934326172
17,NORMAL2,NORMAL12,"(496, 512)",63.66167068481445,0.29901862144470215
12,NORMAL2,DME7,"(496, 512)",63.79397201538086,0.2523078918457031
20,NORMAL2,NORMAL15,"(496, 512)",63.838138580322266,0.3125133514404297
27,NORMAL2,NORMAL9,"(496, 512)",63.950931549072266,0.31279802322387695
24,NORMAL2,NORMAL6,"(496, 512)",63.976688385009766,0.3306291103363037
22,NORMAL2,NORMAL4,"(496, 512)",63.98106002807617,0.33020830154418945
18,NORMAL2,NORMAL13,"(496, 512)",64.00413513183594,0.3124713897705078
16,NORMAL2,NORMAL10,"(496, 512)",64.0250244140625,0.2991166114807129
6,NORMAL2,DME15,"(496, 512)",64.06480407714844,0.25461483001708984
11,NORMAL2,DME6,"(496, 512)",64.10579681396484,0.2968769073486328
19,NORMAL2,NORMAL14,"(496, 512)",64.11164093017578,0.3172621726989746
10,NORMAL2,DME5,"(496, 512)",64.12506866455078,0.2993783950805664
3,NORMAL2,DME12,"(496, 512)",64.13607788085938,0.2656257152557373
0,NORMAL2,DME1,"(496, 512)",64.22808837890625,0.31487250328063965
26,NORMAL2,NORMAL8,"(496, 512)",64.25524139404297,0.3013646602630615
13,NORMAL2,DME8,"(496, 512)",64.39237213134766,0.24999332427978516
23,NORMAL2,NORMAL5,"(496, 512)",64.49325561523438,0.2968330383300781
4,NORMAL2,DME13,"(496, 512)",64.6153564453125,0.23676705360412598
14,NORMAL2,DME9,"(496, 512)",64.97280883789062,0.25449585914611816
7,NORMAL2,DME2,"(496, 512)",65.11807250976562,0.2968757152557373
5,NORMAL2,DME14,"(496, 512)",65.34674072265625,0.26560449600219727
2,NORMAL2,DME11,"(496, 512)",65.7034683227539,0.2675807476043701
1,NORMAL2,DME10,"(496, 512)",65.7197494506836,0.1875009536743164
8,NORMAL2,DME3,"(496, 512)",65.78620910644531,0.2989687919616699
