,query1,query2,size,siamese_distance,time
7,AMD10,AMD3,"(496, 512)",62.545387268066406,0.2079610824584961
1,AMD10,AMD11,"(496, 512)",62.774559020996094,0.18397212028503418
6,AMD10,AMD2,"(496, 512)",62.78461837768555,0.21100425720214844
16,AMD10,DME11,"(496, 512)",62.78702163696289,0.25800180435180664
15,AMD10,DME10,"(496, 512)",62.794822692871094,0.18197035789489746
19,AMD10,DME14,"(496, 512)",62.828041076660156,0.25402283668518066
11,AMD10,AMD7,"(496, 512)",62.84292221069336,0.2978370189666748
28,AMD10,DME9,"(496, 512)",62.85218811035156,0.25381898880004883
5,AMD10,AMD15,"(496, 512)",62.892391204833984,0.20799803733825684
0,AMD10,AMD1,"(496, 512)",62.9036979675293,0.2100052833557129
22,AMD10,DME3,"(496, 512)",62.92051696777344,0.3089869022369385
21,AMD10,DME2,"(496, 512)",62.925228118896484,0.3059988021850586
8,AMD10,AMD4,"(496, 512)",62.94110870361328,0.19002056121826172
2,AMD10,AMD12,"(496, 512)",62.949134826660156,0.18300509452819824
9,AMD10,AMD5,"(496, 512)",62.962547302246094,0.18298959732055664
20,AMD10,DME15,"(496, 512)",63.005897521972656,0.25801539421081543
4,AMD10,AMD14,"(496, 512)",63.01454544067383,0.30599379539489746
17,AMD10,DME12,"(496, 512)",63.01631164550781,0.25742435455322266
3,AMD10,AMD13,"(496, 512)",63.02802276611328,0.18600201606750488
18,AMD10,DME13,"(496, 512)",63.06667709350586,0.2570347785949707
13,AMD10,AMD9,"(496, 512)",63.07594680786133,0.30335497856140137
26,AMD10,DME7,"(496, 512)",63.07737350463867,0.25203585624694824
10,AMD10,AMD6,"(496, 512)",63.082252502441406,0.18700003623962402
24,AMD10,DME5,"(496, 512)",63.09213638305664,0.30100011825561523
23,AMD10,DME4,"(496, 512)",63.10214614868164,0.30597805976867676
25,AMD10,DME6,"(496, 512)",63.16285705566406,0.31197118759155273
14,AMD10,DME1,"(496, 512)",63.18141174316406,0.30805230140686035
12,AMD10,AMD8,"(496, 512)",63.18659591674805,0.1848773956298828
27,AMD10,DME8,"(496, 512)",63.203128814697266,0.2617342472076416
