,query1,query2,size,siamese_distance
9,DME10,DME5,"(496, 512)",62.3592414855957
2,DME10,DME12,"(496, 512)",62.4060173034668
23,DME10,NORMAL5,"(496, 512)",62.42709732055664
15,DME10,NORMAL10,"(496, 512)",62.44485092163086
5,DME10,DME15,"(496, 512)",62.44898986816406
1,DME10,DME11,"(496, 512)",62.45146179199219
0,DME10,DME1,"(496, 512)",62.47377014160156
18,DME10,NORMAL14,"(496, 512)",62.47615432739258
26,DME10,NORMAL8,"(496, 512)",62.48125457763672
3,DME10,DME13,"(496, 512)",62.48246765136719
13,DME10,DME9,"(496, 512)",62.493743896484375
22,DME10,NORMAL4,"(496, 512)",62.494998931884766
10,DME10,DME6,"(496, 512)",62.517757415771484
25,DME10,NORMAL7,"(496, 512)",62.52042007446289
27,DME10,NORMAL9,"(496, 512)",62.52133560180664
24,DME10,NORMAL6,"(496, 512)",62.53009796142578
11,DME10,DME7,"(496, 512)",62.536827087402344
12,DME10,DME8,"(496, 512)",62.53692626953125
4,DME10,DME14,"(496, 512)",62.55746078491211
6,DME10,DME2,"(496, 512)",62.558311462402344
21,DME10,NORMAL3,"(496, 512)",62.57072448730469
8,DME10,DME4,"(496, 512)",62.586151123046875
14,DME10,NORMAL1,"(496, 512)",62.59036636352539
17,DME10,NORMAL13,"(496, 512)",62.593299865722656
19,DME10,NORMAL15,"(496, 512)",62.62842559814453
20,DME10,NORMAL2,"(496, 512)",62.64079666137695
16,DME10,NORMAL12,"(496, 512)",62.685585021972656
7,DME10,DME3,"(496, 512)",62.73336410522461
