,query1,query2,size,siamese_distance
3,DME9,DME12,"(496, 512)",62.35929870605469
23,DME9,NORMAL5,"(496, 512)",62.36174392700195
10,DME9,DME5,"(496, 512)",62.36243438720703
6,DME9,DME15,"(496, 512)",62.367061614990234
4,DME9,DME13,"(496, 512)",62.379886627197266
0,DME9,DME1,"(496, 512)",62.3968620300293
15,DME9,NORMAL10,"(496, 512)",62.39927673339844
11,DME9,DME6,"(496, 512)",62.42050552368164
18,DME9,NORMAL14,"(496, 512)",62.430519104003906
24,DME9,NORMAL6,"(496, 512)",62.452938079833984
22,DME9,NORMAL4,"(496, 512)",62.45924758911133
27,DME9,NORMAL9,"(496, 512)",62.45937728881836
12,DME9,DME7,"(496, 512)",62.46498489379883
13,DME9,DME8,"(496, 512)",62.46885681152344
26,DME9,NORMAL8,"(496, 512)",62.47768783569336
25,DME9,NORMAL7,"(496, 512)",62.491275787353516
2,DME9,DME11,"(496, 512)",62.49277877807617
17,DME9,NORMAL13,"(496, 512)",62.493648529052734
1,DME9,DME10,"(496, 512)",62.493743896484375
5,DME9,DME14,"(496, 512)",62.50921630859375
21,DME9,NORMAL3,"(496, 512)",62.52667999267578
7,DME9,DME2,"(496, 512)",62.542884826660156
14,DME9,NORMAL1,"(496, 512)",62.5450439453125
19,DME9,NORMAL15,"(496, 512)",62.56277847290039
9,DME9,DME4,"(496, 512)",62.5720329284668
20,DME9,NORMAL2,"(496, 512)",62.58796310424805
16,DME9,NORMAL12,"(496, 512)",62.62602996826172
8,DME9,DME3,"(496, 512)",62.686710357666016
