,query1,query2,size,siamese_distance,time
23,NORMAL6,NORMAL4,"(496, 512)",62.3408088684082,0.2859044075012207
18,NORMAL6,NORMAL13,"(496, 512)",62.34569549560547,0.29919981956481934
27,NORMAL6,NORMAL9,"(496, 512)",62.375762939453125,0.29921436309814453
13,NORMAL6,DME8,"(496, 512)",62.4011344909668,0.24999308586120605
6,NORMAL6,DME15,"(496, 512)",62.40678405761719,0.2523064613342285
16,NORMAL6,NORMAL10,"(496, 512)",62.408668518066406,0.3170502185821533
12,NORMAL6,DME7,"(496, 512)",62.416297912597656,0.25221776962280273
19,NORMAL6,NORMAL14,"(496, 512)",62.44026184082031,0.29876232147216797
21,NORMAL6,NORMAL2,"(496, 512)",62.45185089111328,0.2992889881134033
24,NORMAL6,NORMAL5,"(496, 512)",62.45199966430664,0.29689717292785645
14,NORMAL6,DME9,"(496, 512)",62.452938079833984,0.2366929054260254
25,NORMAL6,NORMAL7,"(496, 512)",62.45406723022461,0.29907703399658203
22,NORMAL6,NORMAL3,"(496, 512)",62.45774459838867,0.2969043254852295
11,NORMAL6,DME6,"(496, 512)",62.46883773803711,0.2968778610229492
15,NORMAL6,NORMAL1,"(496, 512)",62.47928237915039,0.29686713218688965
10,NORMAL6,DME5,"(496, 512)",62.480350494384766,0.28356194496154785
3,NORMAL6,DME12,"(496, 512)",62.48972702026367,0.2499990463256836
0,NORMAL6,DME1,"(496, 512)",62.50029373168945,0.28580570220947266
9,NORMAL6,DME4,"(496, 512)",62.50168991088867,0.29688477516174316
26,NORMAL6,NORMAL8,"(496, 512)",62.51191711425781,0.2812643051147461
20,NORMAL6,NORMAL15,"(496, 512)",62.519222259521484,0.2812623977661133
1,NORMAL6,DME10,"(496, 512)",62.53009796142578,0.1718740463256836
17,NORMAL6,NORMAL12,"(496, 512)",62.54705810546875,0.28125810623168945
2,NORMAL6,DME11,"(496, 512)",62.55268859863281,0.23644518852233887
4,NORMAL6,DME13,"(496, 512)",62.589481353759766,0.23668861389160156
7,NORMAL6,DME2,"(496, 512)",62.59091567993164,0.2968871593475342
5,NORMAL6,DME14,"(496, 512)",62.64067459106445,0.2500004768371582
8,NORMAL6,DME3,"(496, 512)",62.81148147583008,0.28592395782470703
