,query1,query2,size,siamese_distance
16,NORMAL5,NORMAL10,"(496, 512)",62.31301498413086
2,NORMAL5,DME11,"(496, 512)",62.33360290527344
10,NORMAL5,DME5,"(496, 512)",62.35248947143555
13,NORMAL5,DME8,"(496, 512)",62.36111068725586
14,NORMAL5,DME9,"(496, 512)",62.36174392700195
6,NORMAL5,DME15,"(496, 512)",62.37171936035156
18,NORMAL5,NORMAL13,"(496, 512)",62.38786315917969
11,NORMAL5,DME6,"(496, 512)",62.39055633544922
19,NORMAL5,NORMAL14,"(496, 512)",62.39866638183594
27,NORMAL5,NORMAL9,"(496, 512)",62.41239547729492
4,NORMAL5,DME13,"(496, 512)",62.4138298034668
3,NORMAL5,DME12,"(496, 512)",62.423614501953125
23,NORMAL5,NORMAL4,"(496, 512)",62.4246826171875
1,NORMAL5,DME10,"(496, 512)",62.42709732055664
7,NORMAL5,DME2,"(496, 512)",62.44889831542969
24,NORMAL5,NORMAL6,"(496, 512)",62.45199966430664
26,NORMAL5,NORMAL8,"(496, 512)",62.4538688659668
12,NORMAL5,DME7,"(496, 512)",62.464473724365234
0,NORMAL5,DME1,"(496, 512)",62.477081298828125
5,NORMAL5,DME14,"(496, 512)",62.51374435424805
25,NORMAL5,NORMAL7,"(496, 512)",62.54161834716797
22,NORMAL5,NORMAL3,"(496, 512)",62.584144592285156
20,NORMAL5,NORMAL15,"(496, 512)",62.59542465209961
17,NORMAL5,NORMAL12,"(496, 512)",62.60759735107422
15,NORMAL5,NORMAL1,"(496, 512)",62.62517547607422
9,NORMAL5,DME4,"(496, 512)",62.66640853881836
21,NORMAL5,NORMAL2,"(496, 512)",62.671512603759766
8,NORMAL5,DME3,"(496, 512)",62.6898307800293
