,query1,query2,size,siamese_distance
16,NORMAL8,NORMAL10,"(496, 512)",62.34306716918945
13,NORMAL8,DME8,"(496, 512)",62.426055908203125
11,NORMAL8,DME6,"(496, 512)",62.426422119140625
23,NORMAL8,NORMAL4,"(496, 512)",62.434757232666016
19,NORMAL8,NORMAL14,"(496, 512)",62.43917465209961
20,NORMAL8,NORMAL15,"(496, 512)",62.441654205322266
3,NORMAL8,DME12,"(496, 512)",62.44316101074219
6,NORMAL8,DME15,"(496, 512)",62.44675827026367
22,NORMAL8,NORMAL3,"(496, 512)",62.4478759765625
21,NORMAL8,NORMAL2,"(496, 512)",62.45065689086914
15,NORMAL8,NORMAL1,"(496, 512)",62.45206069946289
24,NORMAL8,NORMAL5,"(496, 512)",62.4538688659668
9,NORMAL8,DME4,"(496, 512)",62.4600830078125
12,NORMAL8,DME7,"(496, 512)",62.46334457397461
10,NORMAL8,DME5,"(496, 512)",62.464542388916016
17,NORMAL8,NORMAL12,"(496, 512)",62.46611404418945
27,NORMAL8,NORMAL9,"(496, 512)",62.471248626708984
14,NORMAL8,DME9,"(496, 512)",62.47768783569336
1,NORMAL8,DME10,"(496, 512)",62.48125457763672
18,NORMAL8,NORMAL13,"(496, 512)",62.49170684814453
25,NORMAL8,NORMAL6,"(496, 512)",62.51191711425781
26,NORMAL8,NORMAL7,"(496, 512)",62.51832962036133
0,NORMAL8,DME1,"(496, 512)",62.52989959716797
2,NORMAL8,DME11,"(496, 512)",62.585235595703125
4,NORMAL8,DME13,"(496, 512)",62.58618927001953
7,NORMAL8,DME2,"(496, 512)",62.61872863769531
5,NORMAL8,DME14,"(496, 512)",62.657711029052734
8,NORMAL8,DME3,"(496, 512)",62.758724212646484
