,query1,query2,size,siamese_distance,time
16,NORMAL4,NORMAL10,"(496, 512)",62.2725944519043,0.31539273262023926
18,NORMAL4,NORMAL13,"(496, 512)",62.32658004760742,0.3147284984588623
24,NORMAL4,NORMAL6,"(496, 512)",62.3408088684082,0.2968754768371582
19,NORMAL4,NORMAL14,"(496, 512)",62.34809112548828,0.3125007152557373
12,NORMAL4,DME7,"(496, 512)",62.37487030029297,0.26559972763061523
13,NORMAL4,DME8,"(496, 512)",62.37563705444336,0.252460241317749
10,NORMAL4,DME5,"(496, 512)",62.39259719848633,0.2968738079071045
27,NORMAL4,NORMAL9,"(496, 512)",62.40056610107422,0.2993309497833252
22,NORMAL4,NORMAL3,"(496, 512)",62.407955169677734,0.3015754222869873
11,NORMAL4,DME6,"(496, 512)",62.4228401184082,0.2989470958709717
23,NORMAL4,NORMAL5,"(496, 512)",62.4246826171875,0.29918861389160156
26,NORMAL4,NORMAL8,"(496, 512)",62.434757232666016,0.29688215255737305
3,NORMAL4,DME12,"(496, 512)",62.43679428100586,0.25219035148620605
6,NORMAL4,DME15,"(496, 512)",62.446075439453125,0.2500264644622803
25,NORMAL4,NORMAL7,"(496, 512)",62.455135345458984,0.2988719940185547
14,NORMAL4,DME9,"(496, 512)",62.45924758911133,0.2499990463256836
20,NORMAL4,NORMAL15,"(496, 512)",62.459678649902344,0.3146982192993164
15,NORMAL4,NORMAL1,"(496, 512)",62.479610443115234,0.29897451400756836
17,NORMAL4,NORMAL12,"(496, 512)",62.480228424072266,0.28304028511047363
0,NORMAL4,DME1,"(496, 512)",62.48103713989258,0.2968943119049072
9,NORMAL4,DME4,"(496, 512)",62.48124694824219,0.28591179847717285
1,NORMAL4,DME10,"(496, 512)",62.494998931884766,0.19199132919311523
21,NORMAL4,NORMAL2,"(496, 512)",62.49864196777344,0.2968754768371582
4,NORMAL4,DME13,"(496, 512)",62.51964569091797,0.2343745231628418
7,NORMAL4,DME2,"(496, 512)",62.53269577026367,0.2990386486053467
2,NORMAL4,DME11,"(496, 512)",62.54719543457031,0.2500286102294922
5,NORMAL4,DME14,"(496, 512)",62.59111785888672,0.2523024082183838
8,NORMAL4,DME3,"(496, 512)",62.69712829589844,0.2968747615814209
