,query1,query2,size,siamese_distance,time
16,NORMAL2,NORMAL10,"(496, 512)",62.240745544433594,0.29685235023498535
15,NORMAL2,NORMAL1,"(496, 512)",62.2995719909668,0.3013613224029541
21,NORMAL2,NORMAL3,"(496, 512)",62.31014633178711,0.2969028949737549
9,NORMAL2,DME4,"(496, 512)",62.3796272277832,0.2988853454589844
17,NORMAL2,NORMAL12,"(496, 512)",62.388999938964844,0.29906606674194336
20,NORMAL2,NORMAL15,"(496, 512)",62.402320861816406,0.2990283966064453
3,NORMAL2,DME12,"(496, 512)",62.44804000854492,0.2523651123046875
26,NORMAL2,NORMAL8,"(496, 512)",62.45065689086914,0.29906558990478516
24,NORMAL2,NORMAL6,"(496, 512)",62.45185089111328,0.2991788387298584
25,NORMAL2,NORMAL7,"(496, 512)",62.47453308105469,0.2968721389770508
10,NORMAL2,DME5,"(496, 512)",62.485923767089844,0.2968471050262451
12,NORMAL2,DME7,"(496, 512)",62.48875427246094,0.25
13,NORMAL2,DME8,"(496, 512)",62.49689483642578,0.2523791790008545
22,NORMAL2,NORMAL4,"(496, 512)",62.49864196777344,0.28597450256347656
18,NORMAL2,NORMAL13,"(496, 512)",62.53221893310547,0.2991981506347656
11,NORMAL2,DME6,"(496, 512)",62.54948425292969,0.29936814308166504
27,NORMAL2,NORMAL9,"(496, 512)",62.5839729309082,0.2991337776184082
14,NORMAL2,DME9,"(496, 512)",62.58796310424805,0.2343766689300537
6,NORMAL2,DME15,"(496, 512)",62.60665512084961,0.2500145435333252
19,NORMAL2,NORMAL14,"(496, 512)",62.64044189453125,0.29688072204589844
1,NORMAL2,DME10,"(496, 512)",62.64079666137695,0.17646217346191406
0,NORMAL2,DME1,"(496, 512)",62.653343200683594,0.2968716621398926
23,NORMAL2,NORMAL5,"(496, 512)",62.671512603759766,0.29688334465026855
2,NORMAL2,DME11,"(496, 512)",62.68092727661133,0.23436999320983887
5,NORMAL2,DME14,"(496, 512)",62.68348693847656,0.25206589698791504
7,NORMAL2,DME2,"(496, 512)",62.692481994628906,0.28591036796569824
4,NORMAL2,DME13,"(496, 512)",62.70762634277344,0.2500004768371582
8,NORMAL2,DME3,"(496, 512)",62.828826904296875,0.2969024181365967
