,query1,query2,size,siamese_distance,time
0,DME6,AMD1,"(496, 512)",62.24081802368164,0.20529747009277344
16,DME6,DME10,"(496, 512)",62.27643585205078,0.18752217292785645
11,DME6,AMD6,"(496, 512)",62.2838020324707,0.1874992847442627
1,DME6,AMD10,"(496, 512)",62.3171272277832,0.2968757152557373
17,DME6,DME11,"(496, 512)",62.32526397705078,0.23897266387939453
28,DME6,DME9,"(496, 512)",62.326942443847656,0.2500004768371582
8,DME6,AMD3,"(496, 512)",62.333641052246094,0.2031242847442627
18,DME6,DME12,"(496, 512)",62.33367919921875,0.25
4,DME6,AMD13,"(496, 512)",62.34335708618164,0.17189669609069824
20,DME6,DME14,"(496, 512)",62.367271423339844,0.2343759536743164
2,DME6,AMD11,"(496, 512)",62.37225341796875,0.17421221733093262
21,DME6,DME15,"(496, 512)",62.38758087158203,0.25217771530151367
27,DME6,DME8,"(496, 512)",62.39641571044922,0.25249171257019043
7,DME6,AMD2,"(496, 512)",62.39704513549805,0.20760321617126465
15,DME6,DME1,"(496, 512)",62.43136215209961,0.28362393379211426
23,DME6,DME3,"(496, 512)",62.43653869628906,0.285891056060791
19,DME6,DME13,"(496, 512)",62.44528579711914,0.2522318363189697
10,DME6,AMD5,"(496, 512)",62.4591064453125,0.17417621612548828
25,DME6,DME5,"(496, 512)",62.46670150756836,0.29898810386657715
3,DME6,AMD12,"(496, 512)",62.469730377197266,0.18747854232788086
5,DME6,AMD14,"(496, 512)",62.471012115478516,0.2992720603942871
26,DME6,DME7,"(496, 512)",62.47475051879883,0.23439669609069824
14,DME6,AMD9,"(496, 512)",62.47922897338867,0.29685425758361816
24,DME6,DME4,"(496, 512)",62.50414276123047,0.2968733310699463
9,DME6,AMD4,"(496, 512)",62.51390838623047,0.17189669609069824
13,DME6,AMD8,"(496, 512)",62.544654846191406,0.17189621925354004
12,DME6,AMD7,"(496, 512)",62.55516052246094,0.29900336265563965
22,DME6,DME2,"(496, 512)",62.557369232177734,0.29686975479125977
6,DME6,AMD15,"(496, 512)",62.61943054199219,0.18747735023498535
