,query1,query2,size,siamese_distance,time
1,AMD5,AMD10,"(496, 512)",62.15341567993164,0.2812795639038086
2,AMD5,AMD11,"(496, 512)",62.1916389465332,0.1740434169769287
22,AMD5,DME3,"(496, 512)",62.238407135009766,0.2968742847442627
0,AMD5,AMD1,"(496, 512)",62.268890380859375,0.2077484130859375
19,AMD5,DME14,"(496, 512)",62.2945442199707,0.2546205520629883
7,AMD5,AMD2,"(496, 512)",62.304569244384766,0.20553803443908691
8,AMD5,AMD3,"(496, 512)",62.309017181396484,0.2031254768371582
3,AMD5,AMD12,"(496, 512)",62.3373908996582,0.17189693450927734
28,AMD5,DME9,"(496, 512)",62.34950256347656,0.23665952682495117
4,AMD5,AMD13,"(496, 512)",62.3498420715332,0.171875
15,AMD5,DME10,"(496, 512)",62.35387420654297,0.1718757152557373
16,AMD5,DME11,"(496, 512)",62.36109924316406,0.24997735023498535
20,AMD5,DME15,"(496, 512)",62.42229461669922,0.25
9,AMD5,AMD4,"(496, 512)",62.423892974853516,0.1718740463256836
11,AMD5,AMD7,"(496, 512)",62.42975616455078,0.31250834465026855
14,AMD5,DME1,"(496, 512)",62.4309196472168,0.29930973052978516
10,AMD5,AMD6,"(496, 512)",62.44020080566406,0.17635059356689453
25,AMD5,DME6,"(496, 512)",62.4591064453125,0.2968752384185791
6,AMD5,AMD15,"(496, 512)",62.46979904174805,0.2031247615814209
17,AMD5,DME12,"(496, 512)",62.488834381103516,0.2523519992828369
24,AMD5,DME5,"(496, 512)",62.49238967895508,0.30133819580078125
27,AMD5,DME8,"(496, 512)",62.50680923461914,0.2500002384185791
26,AMD5,DME7,"(496, 512)",62.53422546386719,0.2522389888763428
21,AMD5,DME2,"(496, 512)",62.58057403564453,0.29904675483703613
13,AMD5,AMD9,"(496, 512)",62.59364700317383,0.2968769073486328
5,AMD5,AMD14,"(496, 512)",62.593780517578125,0.2834742069244385
18,AMD5,DME13,"(496, 512)",62.59808349609375,0.2500019073486328
12,AMD5,AMD8,"(496, 512)",62.673667907714844,0.17395901679992676
23,AMD5,DME4,"(496, 512)",62.67954635620117,0.29926586151123047
