,query1,query2,size,siamese_distance
26,NORMAL15,NORMAL8,"(496, 512)",62.277565002441406
9,NORMAL15,DME4,"(496, 512)",62.334835052490234
3,NORMAL15,DME12,"(496, 512)",62.39910125732422
17,NORMAL15,NORMAL12,"(496, 512)",62.4017219543457
12,NORMAL15,DME7,"(496, 512)",62.41401672363281
15,NORMAL15,NORMAL1,"(496, 512)",62.419925689697266
16,NORMAL15,NORMAL10,"(496, 512)",62.44868850708008
10,NORMAL15,DME5,"(496, 512)",62.45945739746094
22,NORMAL15,NORMAL4,"(496, 512)",62.46991729736328
0,NORMAL15,DME1,"(496, 512)",62.473731994628906
21,NORMAL15,NORMAL3,"(496, 512)",62.47633743286133
13,NORMAL15,DME8,"(496, 512)",62.478126525878906
24,NORMAL15,NORMAL6,"(496, 512)",62.49829864501953
11,NORMAL15,DME6,"(496, 512)",62.51504135131836
19,NORMAL15,NORMAL14,"(496, 512)",62.51926803588867
18,NORMAL15,NORMAL13,"(496, 512)",62.52668380737305
6,NORMAL15,DME15,"(496, 512)",62.539058685302734
25,NORMAL15,NORMAL7,"(496, 512)",62.5604248046875
23,NORMAL15,NORMAL5,"(496, 512)",62.56758499145508
20,NORMAL15,NORMAL2,"(496, 512)",62.57327651977539
27,NORMAL15,NORMAL9,"(496, 512)",62.61343765258789
4,NORMAL15,DME13,"(496, 512)",62.633052825927734
7,NORMAL15,DME2,"(496, 512)",62.71120071411133
14,NORMAL15,DME9,"(496, 512)",62.76995849609375
5,NORMAL15,DME14,"(496, 512)",62.7807731628418
8,NORMAL15,DME3,"(496, 512)",63.04847717285156
1,NORMAL15,DME10,"(496, 512)",63.057586669921875
2,NORMAL15,DME11,"(496, 512)",63.113548278808594
