,query1,query2,size,siamese_distance
1,DME11,DME10,"(496, 512)",62.416343688964844
7,DME11,DME3,"(496, 512)",62.480438232421875
13,DME11,DME9,"(496, 512)",62.58818435668945
4,DME11,DME14,"(496, 512)",62.62214279174805
6,DME11,DME2,"(496, 512)",62.666290283203125
3,DME11,DME13,"(496, 512)",62.72014617919922
15,DME11,NORMAL10,"(496, 512)",62.852638244628906
12,DME11,DME8,"(496, 512)",62.86948013305664
17,DME11,NORMAL13,"(496, 512)",62.88920211791992
18,DME11,NORMAL14,"(496, 512)",62.90379333496094
27,DME11,NORMAL9,"(496, 512)",62.933719635009766
10,DME11,DME6,"(496, 512)",62.946353912353516
5,DME11,DME15,"(496, 512)",62.95680618286133
0,DME11,DME1,"(496, 512)",62.95687484741211
11,DME11,DME7,"(496, 512)",62.9570426940918
26,DME11,NORMAL8,"(496, 512)",62.96430969238281
20,DME11,NORMAL2,"(496, 512)",62.96738052368164
9,DME11,DME5,"(496, 512)",62.976932525634766
23,DME11,NORMAL5,"(496, 512)",62.984413146972656
22,DME11,NORMAL4,"(496, 512)",62.997379302978516
16,DME11,NORMAL12,"(496, 512)",63.05129623413086
2,DME11,DME12,"(496, 512)",63.0536994934082
24,DME11,NORMAL6,"(496, 512)",63.05824661254883
8,DME11,DME4,"(496, 512)",63.068809509277344
19,DME11,NORMAL15,"(496, 512)",63.113548278808594
25,DME11,NORMAL7,"(496, 512)",63.154518127441406
14,DME11,NORMAL1,"(496, 512)",63.16109848022461
21,DME11,NORMAL3,"(496, 512)",63.18246078491211
