,query1,query2,size,siamese_distance
2,DME3,DME11,"(496, 512)",62.480438232421875
1,DME3,DME10,"(496, 512)",62.525333404541016
13,DME3,DME9,"(496, 512)",62.53260803222656
7,DME3,DME2,"(496, 512)",62.588539123535156
4,DME3,DME13,"(496, 512)",62.61652755737305
5,DME3,DME14,"(496, 512)",62.68601989746094
15,DME3,NORMAL10,"(496, 512)",62.73496627807617
12,DME3,DME8,"(496, 512)",62.772274017333984
27,DME3,NORMAL9,"(496, 512)",62.824012756347656
9,DME3,DME5,"(496, 512)",62.82721710205078
18,DME3,NORMAL14,"(496, 512)",62.852027893066406
17,DME3,NORMAL13,"(496, 512)",62.855567932128906
10,DME3,DME6,"(496, 512)",62.87411117553711
20,DME3,NORMAL2,"(496, 512)",62.87826156616211
6,DME3,DME15,"(496, 512)",62.878849029541016
11,DME3,DME7,"(496, 512)",62.887306213378906
23,DME3,NORMAL5,"(496, 512)",62.89796447753906
26,DME3,NORMAL8,"(496, 512)",62.902198791503906
0,DME3,DME1,"(496, 512)",62.917991638183594
16,DME3,NORMAL12,"(496, 512)",62.930694580078125
3,DME3,DME12,"(496, 512)",62.947696685791016
24,DME3,NORMAL6,"(496, 512)",62.95415115356445
22,DME3,NORMAL4,"(496, 512)",62.979652404785156
14,DME3,NORMAL1,"(496, 512)",62.991519927978516
25,DME3,NORMAL7,"(496, 512)",63.003787994384766
21,DME3,NORMAL3,"(496, 512)",63.01151657104492
8,DME3,DME4,"(496, 512)",63.027645111083984
19,DME3,NORMAL15,"(496, 512)",63.04847717285156
