,query1,query2,size,siamese_distance
12,DME1,DME8,"(496, 512)",62.390235900878906
23,DME1,NORMAL5,"(496, 512)",62.396087646484375
18,DME1,NORMAL14,"(496, 512)",62.415924072265625
26,DME1,NORMAL8,"(496, 512)",62.42233657836914
27,DME1,NORMAL9,"(496, 512)",62.43427658081055
17,DME1,NORMAL13,"(496, 512)",62.448673248291016
5,DME1,DME15,"(496, 512)",62.45812225341797
14,DME1,NORMAL1,"(496, 512)",62.45988464355469
22,DME1,NORMAL4,"(496, 512)",62.46443176269531
20,DME1,NORMAL2,"(496, 512)",62.469764709472656
8,DME1,DME4,"(496, 512)",62.47169876098633
19,DME1,NORMAL15,"(496, 512)",62.473731994628906
16,DME1,NORMAL12,"(496, 512)",62.474456787109375
10,DME1,DME6,"(496, 512)",62.512638092041016
21,DME1,NORMAL3,"(496, 512)",62.51270294189453
15,DME1,NORMAL10,"(496, 512)",62.51386260986328
25,DME1,NORMAL7,"(496, 512)",62.518611907958984
11,DME1,DME7,"(496, 512)",62.52537155151367
24,DME1,NORMAL6,"(496, 512)",62.53512191772461
3,DME1,DME13,"(496, 512)",62.53696823120117
2,DME1,DME12,"(496, 512)",62.544090270996094
9,DME1,DME5,"(496, 512)",62.55894088745117
6,DME1,DME2,"(496, 512)",62.66865539550781
13,DME1,DME9,"(496, 512)",62.69436264038086
4,DME1,DME14,"(496, 512)",62.77117919921875
7,DME1,DME3,"(496, 512)",62.917991638183594
0,DME1,DME10,"(496, 512)",62.92002868652344
1,DME1,DME11,"(496, 512)",62.95687484741211
