,query1,query2,size,siamese_distance
26,DME7,NORMAL8,"(496, 512)",62.35600662231445
15,DME7,NORMAL10,"(496, 512)",62.361392974853516
24,DME7,NORMAL6,"(496, 512)",62.382041931152344
10,DME7,DME5,"(496, 512)",62.39021682739258
3,DME7,DME12,"(496, 512)",62.39433670043945
18,DME7,NORMAL14,"(496, 512)",62.4090690612793
14,DME7,NORMAL1,"(496, 512)",62.409305572509766
16,DME7,NORMAL12,"(496, 512)",62.41132354736328
20,DME7,NORMAL2,"(496, 512)",62.41272735595703
19,DME7,NORMAL15,"(496, 512)",62.41401672363281
17,DME7,NORMAL13,"(496, 512)",62.4302864074707
21,DME7,NORMAL3,"(496, 512)",62.44178009033203
11,DME7,DME6,"(496, 512)",62.4456672668457
27,DME7,NORMAL9,"(496, 512)",62.4652099609375
9,DME7,DME4,"(496, 512)",62.47699737548828
22,DME7,NORMAL4,"(496, 512)",62.485313415527344
6,DME7,DME15,"(496, 512)",62.491912841796875
23,DME7,NORMAL5,"(496, 512)",62.52041244506836
0,DME7,DME1,"(496, 512)",62.52537155151367
25,DME7,NORMAL7,"(496, 512)",62.54339599609375
12,DME7,DME8,"(496, 512)",62.56224822998047
4,DME7,DME13,"(496, 512)",62.568267822265625
7,DME7,DME2,"(496, 512)",62.621726989746094
5,DME7,DME14,"(496, 512)",62.69931411743164
13,DME7,DME9,"(496, 512)",62.71508026123047
8,DME7,DME3,"(496, 512)",62.887306213378906
2,DME7,DME11,"(496, 512)",62.9570426940918
1,DME7,DME10,"(496, 512)",62.964595794677734
