,query1,query2,size,siamese_distance
26,DME5,NORMAL8,"(496, 512)",62.28741455078125
15,DME5,NORMAL10,"(496, 512)",62.3509635925293
3,DME5,DME12,"(496, 512)",62.379302978515625
11,DME5,DME7,"(496, 512)",62.39021682739258
24,DME5,NORMAL6,"(496, 512)",62.39072036743164
6,DME5,DME15,"(496, 512)",62.42488098144531
22,DME5,NORMAL4,"(496, 512)",62.42915344238281
16,DME5,NORMAL12,"(496, 512)",62.43780517578125
27,DME5,NORMAL9,"(496, 512)",62.44101333618164
17,DME5,NORMAL13,"(496, 512)",62.44621276855469
21,DME5,NORMAL3,"(496, 512)",62.451175689697266
19,DME5,NORMAL15,"(496, 512)",62.45945739746094
10,DME5,DME6,"(496, 512)",62.462867736816406
14,DME5,NORMAL1,"(496, 512)",62.47369384765625
18,DME5,NORMAL14,"(496, 512)",62.49834060668945
9,DME5,DME4,"(496, 512)",62.529850006103516
20,DME5,NORMAL2,"(496, 512)",62.535335540771484
0,DME5,DME1,"(496, 512)",62.55894088745117
25,DME5,NORMAL7,"(496, 512)",62.603668212890625
4,DME5,DME13,"(496, 512)",62.60527801513672
5,DME5,DME14,"(496, 512)",62.615474700927734
23,DME5,NORMAL5,"(496, 512)",62.64288330078125
7,DME5,DME2,"(496, 512)",62.645992279052734
12,DME5,DME8,"(496, 512)",62.65121841430664
13,DME5,DME9,"(496, 512)",62.747032165527344
8,DME5,DME3,"(496, 512)",62.82721710205078
1,DME5,DME10,"(496, 512)",62.954010009765625
2,DME5,DME11,"(496, 512)",62.976932525634766
