,query1,query2,size,siamese_distance
20,NORMAL8,NORMAL15,"(496, 512)",62.277565002441406
10,NORMAL8,DME5,"(496, 512)",62.28741455078125
3,NORMAL8,DME12,"(496, 512)",62.310977935791016
23,NORMAL8,NORMAL4,"(496, 512)",62.314239501953125
6,NORMAL8,DME15,"(496, 512)",62.34385681152344
12,NORMAL8,DME7,"(496, 512)",62.35600662231445
11,NORMAL8,DME6,"(496, 512)",62.376609802246094
18,NORMAL8,NORMAL13,"(496, 512)",62.39253234863281
25,NORMAL8,NORMAL6,"(496, 512)",62.407508850097656
0,NORMAL8,DME1,"(496, 512)",62.42233657836914
16,NORMAL8,NORMAL10,"(496, 512)",62.425113677978516
17,NORMAL8,NORMAL12,"(496, 512)",62.43950271606445
27,NORMAL8,NORMAL9,"(496, 512)",62.44245529174805
22,NORMAL8,NORMAL3,"(496, 512)",62.44346237182617
15,NORMAL8,NORMAL1,"(496, 512)",62.45792007446289
9,NORMAL8,DME4,"(496, 512)",62.45857238769531
13,NORMAL8,DME8,"(496, 512)",62.481754302978516
19,NORMAL8,NORMAL14,"(496, 512)",62.5025749206543
24,NORMAL8,NORMAL5,"(496, 512)",62.530372619628906
21,NORMAL8,NORMAL2,"(496, 512)",62.56050491333008
4,NORMAL8,DME13,"(496, 512)",62.57081985473633
26,NORMAL8,NORMAL7,"(496, 512)",62.61170959472656
7,NORMAL8,DME2,"(496, 512)",62.613304138183594
5,NORMAL8,DME14,"(496, 512)",62.624969482421875
14,NORMAL8,DME9,"(496, 512)",62.70384216308594
8,NORMAL8,DME3,"(496, 512)",62.902198791503906
2,NORMAL8,DME11,"(496, 512)",62.96430969238281
1,NORMAL8,DME10,"(496, 512)",62.980045318603516
