,query1,query2,size,siamese_distance
19,NORMAL12,NORMAL15,"(496, 512)",62.4017219543457
9,NORMAL12,DME4,"(496, 512)",62.40329360961914
12,NORMAL12,DME7,"(496, 512)",62.41132354736328
15,NORMAL12,NORMAL1,"(496, 512)",62.43071746826172
10,NORMAL12,DME5,"(496, 512)",62.43780517578125
26,NORMAL12,NORMAL8,"(496, 512)",62.43950271606445
17,NORMAL12,NORMAL13,"(496, 512)",62.44812774658203
21,NORMAL12,NORMAL3,"(496, 512)",62.47093963623047
0,NORMAL12,DME1,"(496, 512)",62.474456787109375
24,NORMAL12,NORMAL6,"(496, 512)",62.49445724487305
25,NORMAL12,NORMAL7,"(496, 512)",62.49455642700195
18,NORMAL12,NORMAL14,"(496, 512)",62.506473541259766
22,NORMAL12,NORMAL4,"(496, 512)",62.51197814941406
3,NORMAL12,DME12,"(496, 512)",62.51213073730469
16,NORMAL12,NORMAL10,"(496, 512)",62.52006530761719
11,NORMAL12,DME6,"(496, 512)",62.52722930908203
20,NORMAL12,NORMAL2,"(496, 512)",62.531307220458984
13,NORMAL12,DME8,"(496, 512)",62.54971694946289
27,NORMAL12,NORMAL9,"(496, 512)",62.553646087646484
6,NORMAL12,DME15,"(496, 512)",62.563838958740234
4,NORMAL12,DME13,"(496, 512)",62.59039306640625
23,NORMAL12,NORMAL5,"(496, 512)",62.62874984741211
14,NORMAL12,DME9,"(496, 512)",62.7123908996582
5,NORMAL12,DME14,"(496, 512)",62.71598434448242
7,NORMAL12,DME2,"(496, 512)",62.716793060302734
8,NORMAL12,DME3,"(496, 512)",62.930694580078125
1,NORMAL12,DME10,"(496, 512)",62.997249603271484
2,NORMAL12,DME11,"(496, 512)",63.05129623413086
