,query1,query2,size,siamese_distance,time
13,DME3,DME9,"(496, 512)",62.3128662109375,0.2408003807067871
5,DME3,DME14,"(496, 512)",62.35795974731445,0.24853086471557617
4,DME3,DME13,"(496, 512)",62.407752990722656,0.24490070343017578
2,DME3,DME11,"(496, 512)",62.42665100097656,0.24086856842041016
1,DME3,DME10,"(496, 512)",62.44034957885742,0.18991923332214355
7,DME3,DME2,"(496, 512)",62.53389358520508,0.28560972213745117
11,DME3,DME7,"(496, 512)",62.60697937011719,0.2567148208618164
15,DME3,NORMAL10,"(496, 512)",62.66924285888672,0.29436373710632324
0,DME3,DME1,"(496, 512)",62.68894577026367,0.2920379638671875
12,DME3,DME8,"(496, 512)",62.69258117675781,0.24776506423950195
9,DME3,DME5,"(496, 512)",62.70941162109375,0.30796360969543457
20,DME3,NORMAL2,"(496, 512)",62.72627258300781,0.2898902893066406
27,DME3,NORMAL9,"(496, 512)",62.739437103271484,0.30668139457702637
6,DME3,DME15,"(496, 512)",62.74420166015625,0.23438572883605957
17,DME3,NORMAL13,"(496, 512)",62.7575798034668,0.2968754768371582
18,DME3,NORMAL14,"(496, 512)",62.760623931884766,0.30040574073791504
25,DME3,NORMAL7,"(496, 512)",62.76336669921875,0.29282140731811523
24,DME3,NORMAL6,"(496, 512)",62.76839065551758,0.3031923770904541
19,DME3,NORMAL15,"(496, 512)",62.788211822509766,0.3078310489654541
26,DME3,NORMAL8,"(496, 512)",62.80128860473633,0.3044624328613281
21,DME3,NORMAL3,"(496, 512)",62.8278694152832,0.302842378616333
10,DME3,DME6,"(496, 512)",62.83413314819336,0.29831624031066895
23,DME3,NORMAL5,"(496, 512)",62.840370178222656,0.3009061813354492
22,DME3,NORMAL4,"(496, 512)",62.843360900878906,0.307114839553833
14,DME3,NORMAL1,"(496, 512)",62.85853958129883,0.30759167671203613
3,DME3,DME12,"(496, 512)",62.85991668701172,0.2609727382659912
16,DME3,NORMAL12,"(496, 512)",62.87868118286133,0.3016481399536133
8,DME3,DME4,"(496, 512)",62.90456771850586,0.2968461513519287
