,query1,query2,size,siamese_distance,time
10,NORMAL8,DME5,"(496, 512)",62.04240417480469,0.3062262535095215
16,NORMAL8,NORMAL10,"(496, 512)",62.056827545166016,0.30173540115356445
3,NORMAL8,DME12,"(496, 512)",62.09624099731445,0.2559492588043213
11,NORMAL8,DME6,"(496, 512)",62.105838775634766,0.28972554206848145
23,NORMAL8,NORMAL4,"(496, 512)",62.111995697021484,0.2906227111816406
6,NORMAL8,DME15,"(496, 512)",62.123382568359375,0.2343745231628418
20,NORMAL8,NORMAL15,"(496, 512)",62.148738861083984,0.30335545539855957
12,NORMAL8,DME7,"(496, 512)",62.160526275634766,0.2607409954071045
4,NORMAL8,DME13,"(496, 512)",62.244712829589844,0.25002312660217285
0,NORMAL8,DME1,"(496, 512)",62.24555969238281,0.29613828659057617
27,NORMAL8,NORMAL9,"(496, 512)",62.26008224487305,0.30643796920776367
13,NORMAL8,DME8,"(496, 512)",62.2913818359375,0.23953819274902344
25,NORMAL8,NORMAL6,"(496, 512)",62.302486419677734,0.301377534866333
21,NORMAL8,NORMAL2,"(496, 512)",62.304359436035156,0.2995274066925049
9,NORMAL8,DME4,"(496, 512)",62.31558609008789,0.2957265377044678
18,NORMAL8,NORMAL13,"(496, 512)",62.320499420166016,0.2906942367553711
17,NORMAL8,NORMAL12,"(496, 512)",62.334251403808594,0.3042266368865967
26,NORMAL8,NORMAL7,"(496, 512)",62.344242095947266,0.3018028736114502
19,NORMAL8,NORMAL14,"(496, 512)",62.349021911621094,0.31058716773986816
22,NORMAL8,NORMAL3,"(496, 512)",62.37662887573242,0.3036651611328125
24,NORMAL8,NORMAL5,"(496, 512)",62.381141662597656,0.29733872413635254
15,NORMAL8,NORMAL1,"(496, 512)",62.38795471191406,0.2927536964416504
7,NORMAL8,DME2,"(496, 512)",62.41618347167969,0.3137805461883545
5,NORMAL8,DME14,"(496, 512)",62.481197357177734,0.25774288177490234
14,NORMAL8,DME9,"(496, 512)",62.4848747253418,0.2574641704559326
1,NORMAL8,DME10,"(496, 512)",62.681739807128906,0.1795363426208496
2,NORMAL8,DME11,"(496, 512)",62.768333435058594,0.23438143730163574
8,NORMAL8,DME3,"(496, 512)",62.80128860473633,0.30370521545410156
