,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
2,AMD14,AMD11,"(496, 512)",62.21761703491211,0.19700002670288086,0.08002471923828125,0.0019693374633789062,0.11499953269958496,0.19699358940124512
1,AMD14,AMD10,"(496, 512)",62.23978042602539,0.19700002670288086,0.19799160957336426,0.00099945068359375,0.11800646781921387,0.3169975280761719
0,AMD14,AMD1,"(496, 512)",62.274192810058594,0.19700002670288086,0.10503172874450684,0.0009987354278564453,0.11897850036621094,0.22500896453857422
14,AMD14,NORMAL1,"(496, 512)",62.32103729248047,0.19700002670288086,0.21496844291687012,0.0010006427764892578,0.11699986457824707,0.33296895027160645
4,AMD14,AMD13,"(496, 512)",62.332061767578125,0.19700002670288086,0.07898783683776855,0.0,0.1160132884979248,0.19500112533569336
13,AMD14,AMD9,"(496, 512)",62.33287048339844,0.19700002670288086,0.19502758979797363,0.0009992122650146484,0.11500310897827148,0.31102991104125977
6,AMD14,AMD2,"(496, 512)",62.34394073486328,0.19700002670288086,0.10799837112426758,0.0010006427764892578,0.11800146102905273,0.22700047492980957
23,AMD14,NORMAL5,"(496, 512)",62.3458366394043,0.19700002670288086,0.20402240753173828,0.0009984970092773438,0.11598682403564453,0.32100772857666016
21,AMD14,NORMAL3,"(496, 512)",62.34870529174805,0.19700002670288086,0.20402836799621582,0.0010004043579101562,0.11797189712524414,0.3230006694793701
24,AMD14,NORMAL6,"(496, 512)",62.3619499206543,0.19700002670288086,0.21099185943603516,0.0010006427764892578,0.11800003051757812,0.32999253273010254
16,AMD14,NORMAL12,"(496, 512)",62.36317825317383,0.19700002670288086,0.20699810981750488,0.0009996891021728516,0.11600089073181152,0.32399868965148926
25,AMD14,NORMAL7,"(496, 512)",62.363853454589844,0.19700002670288086,0.20803070068359375,0.0010006427764892578,0.11496925354003906,0.32400059700012207
17,AMD14,NORMAL13,"(496, 512)",62.36448669433594,0.19700002670288086,0.20799970626831055,0.0009999275207519531,0.11600041389465332,0.3250000476837158
12,AMD14,AMD8,"(496, 512)",62.37427520751953,0.19700002670288086,0.08002519607543945,0.00099945068359375,0.11697149276733398,0.1979961395263672
22,AMD14,NORMAL4,"(496, 512)",62.37803649902344,0.19700002670288086,0.20497703552246094,0.0,0.11500072479248047,0.3199777603149414
10,AMD14,AMD6,"(496, 512)",62.404808044433594,0.19700002670288086,0.0800013542175293,0.0009996891021728516,0.11502528190612793,0.19602632522583008
20,AMD14,NORMAL2,"(496, 512)",62.406410217285156,0.19700002670288086,0.21602892875671387,0.0010001659393310547,0.11597108840942383,0.3340001106262207
18,AMD14,NORMAL14,"(496, 512)",62.42564010620117,0.19700002670288086,0.20399904251098633,0.0010004043579101562,0.11700034141540527,0.32199978828430176
27,AMD14,NORMAL9,"(496, 512)",62.44544219970703,0.19700002670288086,0.21201801300048828,0.0010006427764892578,0.11697030067443848,0.329988956451416
7,AMD14,AMD3,"(496, 512)",62.44736099243164,0.19700002670288086,0.10302233695983887,0.0,0.11597728729248047,0.21899962425231934
15,AMD14,NORMAL10,"(496, 512)",62.45754623413086,0.19700002670288086,0.20402121543884277,0.0010006427764892578,0.11698722839355469,0.3230016231536865
19,AMD14,NORMAL15,"(496, 512)",62.48616027832031,0.19700002670288086,0.20502352714538574,0.0009996891021728516,0.11697697639465332,0.3230001926422119
3,AMD14,AMD12,"(496, 512)",62.4947509765625,0.19700002670288086,0.08054137229919434,0.0009722709655761719,0.11701154708862305,0.19852519035339355
26,AMD14,NORMAL8,"(496, 512)",62.5790901184082,0.19700002670288086,0.2089991569519043,0.0009996891021728516,0.11701202392578125,0.3270108699798584
5,AMD14,AMD15,"(496, 512)",62.57992935180664,0.19700002670288086,0.10101675987243652,0.0009996891021728516,0.11603188514709473,0.2180483341217041
9,AMD14,AMD5,"(496, 512)",62.593780517578125,0.19700002670288086,0.07999682426452637,0.0010001659393310547,0.11899828910827637,0.1999952793121338
11,AMD14,AMD7,"(496, 512)",62.680763244628906,0.19700002670288086,0.20499897003173828,0.0010001659393310547,0.11500382423400879,0.3210029602050781
8,AMD14,AMD4,"(496, 512)",62.809932708740234,0.19700002670288086,0.07899975776672363,0.0009999275207519531,0.11597347259521484,0.19597315788269043
