,query1,query2,size,siamese_distance
14,DME4,NORMAL1,"(496, 512)",62.411346435546875
20,DME4,NORMAL2,"(496, 512)",62.41167449951172
19,DME4,NORMAL15,"(496, 512)",62.43840789794922
16,DME4,NORMAL12,"(496, 512)",62.443111419677734
21,DME4,NORMAL3,"(496, 512)",62.5254020690918
11,DME4,DME7,"(496, 512)",62.58201217651367
6,DME4,DME15,"(496, 512)",62.60030746459961
3,DME4,DME12,"(496, 512)",62.63744354248047
26,DME4,NORMAL8,"(496, 512)",62.64533996582031
25,DME4,NORMAL7,"(496, 512)",62.67174530029297
22,DME4,NORMAL4,"(496, 512)",62.704925537109375
10,DME4,DME6,"(496, 512)",62.745540618896484
9,DME4,DME5,"(496, 512)",62.7890625
15,DME4,NORMAL10,"(496, 512)",62.824092864990234
24,DME4,NORMAL6,"(496, 512)",62.83528518676758
0,DME4,DME1,"(496, 512)",62.87775802612305
12,DME4,DME8,"(496, 512)",62.912994384765625
23,DME4,NORMAL5,"(496, 512)",62.96818923950195
17,DME4,NORMAL13,"(496, 512)",62.97227478027344
27,DME4,NORMAL9,"(496, 512)",63.036075592041016
18,DME4,NORMAL14,"(496, 512)",63.07516860961914
4,DME4,DME13,"(496, 512)",63.1989860534668
13,DME4,DME9,"(496, 512)",63.31733703613281
5,DME4,DME14,"(496, 512)",63.55956268310547
7,DME4,DME2,"(496, 512)",63.61454391479492
1,DME4,DME10,"(496, 512)",63.65518569946289
8,DME4,DME3,"(496, 512)",63.770450592041016
2,DME4,DME11,"(496, 512)",63.80461502075195
