,query1,query2,size,siamese_distance
16,NORMAL6,NORMAL10,"(496, 512)",62.31402587890625
22,NORMAL6,NORMAL3,"(496, 512)",62.321258544921875
10,NORMAL6,DME5,"(496, 512)",62.353424072265625
26,NORMAL6,NORMAL8,"(496, 512)",62.402015686035156
25,NORMAL6,NORMAL7,"(496, 512)",62.52165985107422
15,NORMAL6,NORMAL1,"(496, 512)",62.524749755859375
12,NORMAL6,DME7,"(496, 512)",62.53899002075195
11,NORMAL6,DME6,"(496, 512)",62.54936981201172
23,NORMAL6,NORMAL4,"(496, 512)",62.56413269042969
20,NORMAL6,NORMAL15,"(496, 512)",62.57715606689453
3,NORMAL6,DME12,"(496, 512)",62.5842170715332
27,NORMAL6,NORMAL9,"(496, 512)",62.597007751464844
19,NORMAL6,NORMAL14,"(496, 512)",62.62294387817383
18,NORMAL6,NORMAL13,"(496, 512)",62.66810607910156
17,NORMAL6,NORMAL12,"(496, 512)",62.67204284667969
21,NORMAL6,NORMAL2,"(496, 512)",62.686092376708984
6,NORMAL6,DME15,"(496, 512)",62.69700241088867
24,NORMAL6,NORMAL5,"(496, 512)",62.81884765625
9,NORMAL6,DME4,"(496, 512)",62.83528518676758
13,NORMAL6,DME8,"(496, 512)",62.83929443359375
0,NORMAL6,DME1,"(496, 512)",62.906429290771484
4,NORMAL6,DME13,"(496, 512)",63.00392150878906
14,NORMAL6,DME9,"(496, 512)",63.075279235839844
7,NORMAL6,DME2,"(496, 512)",63.246978759765625
1,NORMAL6,DME10,"(496, 512)",63.34680938720703
5,NORMAL6,DME14,"(496, 512)",63.43227767944336
2,NORMAL6,DME11,"(496, 512)",63.51576232910156
8,NORMAL6,DME3,"(496, 512)",63.80038070678711
