,query1,query2,size,siamese_distance
12,DME1,DME8,"(496, 512)",62.260562896728516
23,DME1,NORMAL5,"(496, 512)",62.344173431396484
5,DME1,DME15,"(496, 512)",62.4296989440918
3,DME1,DME13,"(496, 512)",62.46493911743164
2,DME1,DME12,"(496, 512)",62.533016204833984
22,DME1,NORMAL4,"(496, 512)",62.53435516357422
11,DME1,DME7,"(496, 512)",62.55636978149414
18,DME1,NORMAL14,"(496, 512)",62.589942932128906
13,DME1,DME9,"(496, 512)",62.632144927978516
9,DME1,DME5,"(496, 512)",62.650333404541016
27,DME1,NORMAL9,"(496, 512)",62.661800384521484
17,DME1,NORMAL13,"(496, 512)",62.68472671508789
10,DME1,DME6,"(496, 512)",62.69928741455078
25,DME1,NORMAL7,"(496, 512)",62.747867584228516
26,DME1,NORMAL8,"(496, 512)",62.75271224975586
6,DME1,DME2,"(496, 512)",62.78070068359375
19,DME1,NORMAL15,"(496, 512)",62.852046966552734
21,DME1,NORMAL3,"(496, 512)",62.85389709472656
8,DME1,DME4,"(496, 512)",62.87775802612305
0,DME1,DME10,"(496, 512)",62.902984619140625
15,DME1,NORMAL10,"(496, 512)",62.90316390991211
24,DME1,NORMAL6,"(496, 512)",62.906429290771484
14,DME1,NORMAL1,"(496, 512)",63.01096725463867
16,DME1,NORMAL12,"(496, 512)",63.03086471557617
1,DME1,DME11,"(496, 512)",63.05754470825195
4,DME1,DME14,"(496, 512)",63.07240295410156
20,DME1,NORMAL2,"(496, 512)",63.169219970703125
7,DME1,DME3,"(496, 512)",63.42363739013672
