,query1,query2,size,siamese_distance
22,DME15,NORMAL4,"(496, 512)",62.217037200927734
3,DME15,DME12,"(496, 512)",62.22187423706055
10,DME15,DME6,"(496, 512)",62.231666564941406
11,DME15,DME7,"(496, 512)",62.30224609375
9,DME15,DME5,"(496, 512)",62.33363342285156
27,DME15,NORMAL9,"(496, 512)",62.35837936401367
26,DME15,NORMAL8,"(496, 512)",62.409236907958984
17,DME15,NORMAL13,"(496, 512)",62.42458724975586
0,DME15,DME1,"(496, 512)",62.4296989440918
12,DME15,DME8,"(496, 512)",62.46811294555664
23,DME15,NORMAL5,"(496, 512)",62.55897521972656
8,DME15,DME4,"(496, 512)",62.60030746459961
19,DME15,NORMAL15,"(496, 512)",62.605934143066406
25,DME15,NORMAL7,"(496, 512)",62.64251708984375
21,DME15,NORMAL3,"(496, 512)",62.675533294677734
24,DME15,NORMAL6,"(496, 512)",62.69700241088867
15,DME15,NORMAL10,"(496, 512)",62.70841598510742
18,DME15,NORMAL14,"(496, 512)",62.72290802001953
4,DME15,DME13,"(496, 512)",62.732627868652344
16,DME15,NORMAL12,"(496, 512)",62.77326202392578
14,DME15,NORMAL1,"(496, 512)",62.830039978027344
13,DME15,DME9,"(496, 512)",62.912353515625
20,DME15,NORMAL2,"(496, 512)",62.933353424072266
6,DME15,DME2,"(496, 512)",63.08277130126953
1,DME15,DME10,"(496, 512)",63.19322204589844
2,DME15,DME11,"(496, 512)",63.28960418701172
5,DME15,DME14,"(496, 512)",63.325355529785156
7,DME15,DME3,"(496, 512)",63.716373443603516
