,query1,query2,size,siamese_distance
13,DME10,DME9,"(496, 512)",62.34668731689453
1,DME10,DME11,"(496, 512)",62.458343505859375
3,DME10,DME13,"(496, 512)",62.58232116699219
4,DME10,DME14,"(496, 512)",62.72920608520508
6,DME10,DME2,"(496, 512)",62.73454666137695
23,DME10,NORMAL5,"(496, 512)",62.82869338989258
12,DME10,DME8,"(496, 512)",62.857234954833984
0,DME10,DME1,"(496, 512)",62.902984619140625
7,DME10,DME3,"(496, 512)",62.93494415283203
18,DME10,NORMAL14,"(496, 512)",63.03287887573242
11,DME10,DME7,"(496, 512)",63.111270904541016
5,DME10,DME15,"(496, 512)",63.19322204589844
2,DME10,DME12,"(496, 512)",63.213783264160156
25,DME10,NORMAL7,"(496, 512)",63.26528549194336
17,DME10,NORMAL13,"(496, 512)",63.27510452270508
9,DME10,DME5,"(496, 512)",63.28846740722656
27,DME10,NORMAL9,"(496, 512)",63.29353713989258
21,DME10,NORMAL3,"(496, 512)",63.31739044189453
10,DME10,DME6,"(496, 512)",63.336952209472656
24,DME10,NORMAL6,"(496, 512)",63.34680938720703
22,DME10,NORMAL4,"(496, 512)",63.36145782470703
19,DME10,NORMAL15,"(496, 512)",63.44608688354492
15,DME10,NORMAL10,"(496, 512)",63.449951171875
26,DME10,NORMAL8,"(496, 512)",63.45988082885742
14,DME10,NORMAL1,"(496, 512)",63.47690200805664
16,DME10,NORMAL12,"(496, 512)",63.571807861328125
8,DME10,DME4,"(496, 512)",63.65518569946289
20,DME10,NORMAL2,"(496, 512)",63.792362213134766
