,query1,query2,size,siamese_distance
4,DME2,DME13,"(496, 512)",62.57044982910156
2,DME2,DME11,"(496, 512)",62.58436584472656
5,DME2,DME14,"(496, 512)",62.599571228027344
13,DME2,DME9,"(496, 512)",62.643802642822266
23,DME2,NORMAL5,"(496, 512)",62.68572235107422
12,DME2,DME8,"(496, 512)",62.68962860107422
1,DME2,DME10,"(496, 512)",62.73454666137695
0,DME2,DME1,"(496, 512)",62.78070068359375
18,DME2,NORMAL14,"(496, 512)",62.9869499206543
3,DME2,DME12,"(496, 512)",63.06489944458008
6,DME2,DME15,"(496, 512)",63.08277130126953
9,DME2,DME5,"(496, 512)",63.096248626708984
17,DME2,NORMAL13,"(496, 512)",63.1036262512207
11,DME2,DME7,"(496, 512)",63.10865783691406
10,DME2,DME6,"(496, 512)",63.12704849243164
27,DME2,NORMAL9,"(496, 512)",63.14976119995117
7,DME2,DME3,"(496, 512)",63.20724105834961
22,DME2,NORMAL4,"(496, 512)",63.226932525634766
24,DME2,NORMAL6,"(496, 512)",63.246978759765625
21,DME2,NORMAL3,"(496, 512)",63.2499885559082
25,DME2,NORMAL7,"(496, 512)",63.25080871582031
26,DME2,NORMAL8,"(496, 512)",63.2703857421875
15,DME2,NORMAL10,"(496, 512)",63.31813049316406
19,DME2,NORMAL15,"(496, 512)",63.362979888916016
14,DME2,NORMAL1,"(496, 512)",63.49699020385742
16,DME2,NORMAL12,"(496, 512)",63.570533752441406
8,DME2,DME4,"(496, 512)",63.61454391479492
20,DME2,NORMAL2,"(496, 512)",63.79560470581055
