,query1,query2,size,siamese_distance
26,NORMAL15,NORMAL8,"(496, 512)",62.31187057495117
17,NORMAL15,NORMAL12,"(496, 512)",62.37484359741211
9,NORMAL15,DME4,"(496, 512)",62.43840789794922
21,NORMAL15,NORMAL3,"(496, 512)",62.46453094482422
3,NORMAL15,DME12,"(496, 512)",62.47698974609375
12,NORMAL15,DME7,"(496, 512)",62.48947525024414
11,NORMAL15,DME6,"(496, 512)",62.520809173583984
16,NORMAL15,NORMAL10,"(496, 512)",62.54165267944336
22,NORMAL15,NORMAL4,"(496, 512)",62.5475959777832
24,NORMAL15,NORMAL6,"(496, 512)",62.57715606689453
15,NORMAL15,NORMAL1,"(496, 512)",62.58180236816406
6,NORMAL15,DME15,"(496, 512)",62.605934143066406
10,NORMAL15,DME5,"(496, 512)",62.62995910644531
20,NORMAL15,NORMAL2,"(496, 512)",62.729923248291016
25,NORMAL15,NORMAL7,"(496, 512)",62.76884078979492
13,NORMAL15,DME8,"(496, 512)",62.820106506347656
0,NORMAL15,DME1,"(496, 512)",62.852046966552734
27,NORMAL15,NORMAL9,"(496, 512)",62.867591857910156
23,NORMAL15,NORMAL5,"(496, 512)",62.87310791015625
18,NORMAL15,NORMAL13,"(496, 512)",62.920658111572266
19,NORMAL15,NORMAL14,"(496, 512)",62.95591354370117
4,NORMAL15,DME13,"(496, 512)",62.9943733215332
14,NORMAL15,DME9,"(496, 512)",63.12956237792969
7,NORMAL15,DME2,"(496, 512)",63.362979888916016
5,NORMAL15,DME14,"(496, 512)",63.40085983276367
1,NORMAL15,DME10,"(496, 512)",63.44608688354492
2,NORMAL15,DME11,"(496, 512)",63.669795989990234
8,NORMAL15,DME3,"(496, 512)",63.73700714111328
