,query1,query2,size,siamese_distance,time
13,DME13,DME9,"(496, 512)",62.332550048828125,0.26697850227355957
12,DME13,DME8,"(496, 512)",62.36276626586914,0.2529129981994629
23,DME13,NORMAL5,"(496, 512)",62.42148208618164,0.31627798080444336
0,DME13,DME1,"(496, 512)",62.46493911743164,0.3069722652435303
6,DME13,DME2,"(496, 512)",62.57044982910156,0.2880282402038574
1,DME13,DME10,"(496, 512)",62.58231735229492,0.18747782707214355
18,DME13,NORMAL14,"(496, 512)",62.677818298339844,0.31798434257507324
11,DME13,DME7,"(496, 512)",62.685855865478516,0.2698359489440918
5,DME13,DME15,"(496, 512)",62.732627868652344,0.25000882148742676
3,DME13,DME12,"(496, 512)",62.75755310058594,0.23438453674316406
4,DME13,DME14,"(496, 512)",62.77425003051758,0.24223899841308594
22,DME13,NORMAL4,"(496, 512)",62.794498443603516,0.3315305709838867
9,DME13,DME5,"(496, 512)",62.84237289428711,0.3141920566558838
2,DME13,DME11,"(496, 512)",62.84634017944336,0.24152517318725586
27,DME13,NORMAL9,"(496, 512)",62.84858703613281,0.3001680374145508
25,DME13,NORMAL7,"(496, 512)",62.87349319458008,0.3199484348297119
17,DME13,NORMAL13,"(496, 512)",62.90571594238281,0.3138134479522705
10,DME13,DME6,"(496, 512)",62.914581298828125,0.29488444328308105
21,DME13,NORMAL3,"(496, 512)",62.941715240478516,0.31294989585876465
26,DME13,NORMAL8,"(496, 512)",62.94502639770508,0.31490206718444824
19,DME13,NORMAL15,"(496, 512)",62.99436950683594,0.31273913383483887
24,DME13,NORMAL6,"(496, 512)",63.0039176940918,0.30483102798461914
15,DME13,NORMAL10,"(496, 512)",63.09678649902344,0.31540989875793457
14,DME13,NORMAL1,"(496, 512)",63.13323211669922,0.3117837905883789
16,DME13,NORMAL12,"(496, 512)",63.18498229980469,0.3129465579986572
8,DME13,DME4,"(496, 512)",63.1989860534668,0.30416011810302734
7,DME13,DME3,"(496, 512)",63.2545166015625,0.2968754768371582
20,DME13,NORMAL2,"(496, 512)",63.4034538269043,0.31279611587524414
