,query1,query2,size,siamese_distance,time
6,NORMAL4,DME15,"(496, 512)",62.21704864501953,0.24182534217834473
11,NORMAL4,DME6,"(496, 512)",62.29427719116211,0.31937432289123535
10,NORMAL4,DME5,"(496, 512)",62.30372619628906,0.29688000679016113
3,NORMAL4,DME12,"(496, 512)",62.35565948486328,0.2554621696472168
27,NORMAL4,NORMAL9,"(496, 512)",62.37970733642578,0.29056310653686523
26,NORMAL4,NORMAL8,"(496, 512)",62.383338928222656,0.306210994720459
12,NORMAL4,DME7,"(496, 512)",62.427757263183594,0.2512369155883789
18,NORMAL4,NORMAL13,"(496, 512)",62.44841766357422,0.3192424774169922
0,NORMAL4,DME1,"(496, 512)",62.53435516357422,0.3103294372558594
20,NORMAL4,NORMAL15,"(496, 512)",62.54759979248047,0.3046422004699707
24,NORMAL4,NORMAL6,"(496, 512)",62.56412887573242,0.29685425758361816
22,NORMAL4,NORMAL3,"(496, 512)",62.597442626953125,0.30251383781433105
16,NORMAL4,NORMAL10,"(496, 512)",62.628780364990234,0.3121623992919922
25,NORMAL4,NORMAL7,"(496, 512)",62.65403747558594,0.31314921379089355
23,NORMAL4,NORMAL5,"(496, 512)",62.659088134765625,0.2871887683868408
19,NORMAL4,NORMAL14,"(496, 512)",62.673404693603516,0.2812483310699463
13,NORMAL4,DME8,"(496, 512)",62.6778564453125,0.24228477478027344
9,NORMAL4,DME4,"(496, 512)",62.704925537109375,0.3021395206451416
17,NORMAL4,NORMAL12,"(496, 512)",62.7603874206543,0.28940463066101074
15,NORMAL4,NORMAL1,"(496, 512)",62.77724838256836,0.3040618896484375
4,NORMAL4,DME13,"(496, 512)",62.794498443603516,0.23585152626037598
21,NORMAL4,NORMAL2,"(496, 512)",62.880401611328125,0.3076355457305908
14,NORMAL4,DME9,"(496, 512)",63.025211334228516,0.25002193450927734
7,NORMAL4,DME2,"(496, 512)",63.226932525634766,0.30439186096191406
1,NORMAL4,DME10,"(496, 512)",63.361454010009766,0.17188477516174316
2,NORMAL4,DME11,"(496, 512)",63.44123458862305,0.23482012748718262
5,NORMAL4,DME14,"(496, 512)",63.46480941772461,0.25132250785827637
8,NORMAL4,DME3,"(496, 512)",63.85304641723633,0.28395652770996094
