,query1,query2,size,siamese_distance,time
27,NORMAL14,NORMAL9,"(496, 512)",62.27540588378906,0.28537631034851074
18,NORMAL14,NORMAL13,"(496, 512)",62.31967544555664,0.30336546897888184
23,NORMAL14,NORMAL5,"(496, 512)",62.42856216430664,0.3022646903991699
13,NORMAL14,DME8,"(496, 512)",62.48725128173828,0.23434662818908691
10,NORMAL14,DME5,"(496, 512)",62.493804931640625,0.2947256565093994
16,NORMAL14,NORMAL10,"(496, 512)",62.519020080566406,0.2970445156097412
0,NORMAL14,DME1,"(496, 512)",62.589942932128906,0.30466651916503906
21,NORMAL14,NORMAL3,"(496, 512)",62.598716735839844,0.2972383499145508
12,NORMAL14,DME7,"(496, 512)",62.603057861328125,0.25705599784851074
24,NORMAL14,NORMAL6,"(496, 512)",62.62294387817383,0.2982022762298584
25,NORMAL14,NORMAL7,"(496, 512)",62.626739501953125,0.3139212131500244
22,NORMAL14,NORMAL4,"(496, 512)",62.673404693603516,0.3139832019805908
4,NORMAL14,DME13,"(496, 512)",62.677818298339844,0.23631501197814941
3,NORMAL14,DME12,"(496, 512)",62.68675994873047,0.25344061851501465
6,NORMAL14,DME15,"(496, 512)",62.72290802001953,0.23435616493225098
11,NORMAL14,DME6,"(496, 512)",62.72737121582031,0.2969036102294922
14,NORMAL14,DME9,"(496, 512)",62.731258392333984,0.2520108222961426
26,NORMAL14,NORMAL8,"(496, 512)",62.735435485839844,0.30474853515625
15,NORMAL14,NORMAL1,"(496, 512)",62.743492126464844,0.29688262939453125
17,NORMAL14,NORMAL12,"(496, 512)",62.8533821105957,0.2981598377227783
20,NORMAL14,NORMAL2,"(496, 512)",62.9077262878418,0.29623913764953613
19,NORMAL14,NORMAL15,"(496, 512)",62.955909729003906,0.3141160011291504
7,NORMAL14,DME2,"(496, 512)",62.9869499206543,0.29174065589904785
1,NORMAL14,DME10,"(496, 512)",63.03288269042969,0.1874997615814209
9,NORMAL14,DME4,"(496, 512)",63.07516860961914,0.29689741134643555
2,NORMAL14,DME11,"(496, 512)",63.23453903198242,0.22601819038391113
5,NORMAL14,DME14,"(496, 512)",63.25483703613281,0.2384629249572754
8,NORMAL14,DME3,"(496, 512)",63.59053421020508,0.2874913215637207
