,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
10,DME4,AMD5,"(496, 512)",62.41633987426758,0.22497034072875977,0.08703017234802246,0.0,0.12859773635864258,0.21562790870666504
14,DME4,AMD9,"(496, 512)",62.44052505493164,0.22497034072875977,0.2129991054534912,0.0010302066802978516,0.12699151039123535,0.3410208225250244
5,DME4,AMD14,"(496, 512)",62.4555778503418,0.22497034072875977,0.21299958229064941,0.0019989013671875,0.12641429901123047,0.3414127826690674
15,DME4,DME1,"(496, 512)",62.47169876098633,0.22497034072875977,0.22600102424621582,0.0009794235229492188,0.12508797645568848,0.3520684242248535
26,DME4,DME7,"(496, 512)",62.47700119018555,0.22497034072875977,0.1660900115966797,0.0009844303131103516,0.12654829025268555,0.2936227321624756
11,DME4,AMD6,"(496, 512)",62.47844696044922,0.22497034072875977,0.08502745628356934,0.0010020732879638672,0.1259772777557373,0.2120068073272705
13,DME4,AMD8,"(496, 512)",62.49746322631836,0.22497034072875977,0.08401679992675781,0.0009701251983642578,0.12999987602233887,0.21498680114746094
18,DME4,DME12,"(496, 512)",62.49944305419922,0.22497034072875977,0.16199421882629395,0.0010304450988769531,0.12700796127319336,0.29003262519836426
9,DME4,AMD4,"(496, 512)",62.52888870239258,0.22497034072875977,0.08702826499938965,0.0009989738464355469,0.12597227096557617,0.21399950981140137
24,DME4,DME5,"(496, 512)",62.529850006103516,0.22497034072875977,0.24907207489013672,0.00099945068359375,0.12797045707702637,0.3790421485900879
27,DME4,DME8,"(496, 512)",62.54498291015625,0.22497034072875977,0.16497063636779785,0.0009980201721191406,0.1250143051147461,0.2909829616546631
4,DME4,AMD13,"(496, 512)",62.56928253173828,0.22497034072875977,0.08602714538574219,0.0010309219360351562,0.12756872177124023,0.21462678909301758
25,DME4,DME6,"(496, 512)",62.572940826416016,0.22497034072875977,0.22704148292541504,0.0010023117065429688,0.12903642654418945,0.35708022117614746
21,DME4,DME15,"(496, 512)",62.580047607421875,0.22497034072875977,0.16504859924316406,0.0010035037994384766,0.12842535972595215,0.2944774627685547
6,DME4,AMD15,"(496, 512)",62.60101318359375,0.22497034072875977,0.10803008079528809,0.0009987354278564453,0.1294877529144287,0.23851656913757324
19,DME4,DME13,"(496, 512)",62.6170539855957,0.22497034072875977,0.1659996509552002,0.0009970664978027344,0.12600135803222656,0.2929980754852295
22,DME4,DME2,"(496, 512)",62.6732292175293,0.22497034072875977,0.22308874130249023,0.0009996891021728516,0.1280200481414795,0.3521084785461426
3,DME4,AMD12,"(496, 512)",62.70298385620117,0.22497034072875977,0.08598780632019043,0.0010387897491455078,0.12800145149230957,0.2150280475616455
28,DME4,DME9,"(496, 512)",62.78034591674805,0.22497034072875977,0.16601777076721191,0.0009999275207519531,0.12686395645141602,0.2938816547393799
20,DME4,DME14,"(496, 512)",62.801841735839844,0.22497034072875977,0.16103482246398926,0.0009963512420654297,0.12856173515319824,0.29059290885925293
12,DME4,AMD7,"(496, 512)",62.97909927368164,0.22497034072875977,0.21401405334472656,0.0019767284393310547,0.1250007152557373,0.3409914970397949
0,DME4,AMD1,"(496, 512)",63.00578689575195,0.22497034072875977,0.11400628089904785,0.0009806156158447266,0.12599802017211914,0.24098491668701172
7,DME4,AMD2,"(496, 512)",63.01530838012695,0.22497034072875977,0.11199736595153809,0.0030014514923095703,0.12886714935302734,0.243865966796875
23,DME4,DME3,"(496, 512)",63.027645111083984,0.22497034072875977,0.22011995315551758,0.0009219646453857422,0.1269843578338623,0.3480262756347656
17,DME4,DME11,"(496, 512)",63.068809509277344,0.22497034072875977,0.16204071044921875,0.0,0.13297533988952637,0.2950160503387451
16,DME4,DME10,"(496, 512)",63.08159255981445,0.22497034072875977,0.08298444747924805,0.0009996891021728516,0.12603139877319336,0.21001553535461426
2,DME4,AMD11,"(496, 512)",63.18654251098633,0.22497034072875977,0.0879981517791748,0.0009996891021728516,0.1250145435333252,0.21401238441467285
8,DME4,AMD3,"(496, 512)",63.30023193359375,0.22497034072875977,0.10998988151550293,0.000990152359008789,0.12600111961364746,0.23797965049743652
1,DME4,AMD10,"(496, 512)",63.51179122924805,0.22497034072875977,0.2153918743133545,0.0010309219360351562,0.126969575881958,0.34339237213134766
