,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
25,DME15,DME6,"(496, 512)",62.347049713134766,0.16312909126281738,0.22099924087524414,0.0020294189453125,0.12598443031311035,0.349013090133667
18,DME15,DME12,"(496, 512)",62.36864471435547,0.16312909126281738,0.16502952575683594,0.0009999275207519531,0.12592673301696777,0.29195618629455566
11,DME15,AMD6,"(496, 512)",62.40333938598633,0.16312909126281738,0.08501434326171875,0.002002239227294922,0.12970542907714844,0.2167220115661621
9,DME15,AMD4,"(496, 512)",62.411415100097656,0.16312909126281738,0.08699274063110352,0.0010006427764892578,0.12601256370544434,0.2140059471130371
24,DME15,DME5,"(496, 512)",62.42488098144531,0.16312909126281738,0.2240159511566162,0.0009891986846923828,0.12794709205627441,0.352952241897583
15,DME15,DME1,"(496, 512)",62.458126068115234,0.16312909126281738,0.22198796272277832,0.0009992122650146484,0.1269996166229248,0.3499867916107178
27,DME15,DME8,"(496, 512)",62.46707534790039,0.16312909126281738,0.16399931907653809,0.0009996891021728516,0.12800049781799316,0.2929995059967041
10,DME15,AMD5,"(496, 512)",62.491886138916016,0.16312909126281738,0.08798909187316895,0.0010018348693847656,0.12652373313903809,0.2155146598815918
26,DME15,DME7,"(496, 512)",62.491912841796875,0.16312909126281738,0.1640176773071289,0.001001119613647461,0.1269674301147461,0.29198622703552246
14,DME15,AMD9,"(496, 512)",62.52372741699219,0.16312909126281738,0.2135303020477295,0.0009951591491699219,0.12959551811218262,0.34412097930908203
5,DME15,AMD14,"(496, 512)",62.544490814208984,0.16312909126281738,0.2150580883026123,0.0009691715240478516,0.1289992332458496,0.34502649307250977
23,DME15,DME4,"(496, 512)",62.580047607421875,0.16312909126281738,0.22102093696594238,0.0009763240814208984,0.12801742553710938,0.35001468658447266
3,DME15,AMD12,"(496, 512)",62.58420181274414,0.16312909126281738,0.0860295295715332,0.0009808540344238281,0.12714862823486328,0.2141590118408203
6,DME15,AMD15,"(496, 512)",62.588462829589844,0.16312909126281738,0.11803317070007324,0.0009677410125732422,0.12651562690734863,0.24551653861999512
19,DME15,DME13,"(496, 512)",62.596920013427734,0.16312909126281738,0.16302943229675293,0.0009756088256835938,0.12759971618652344,0.29160475730895996
20,DME15,DME14,"(496, 512)",62.629451751708984,0.16312909126281738,0.16702485084533691,0.0009694099426269531,0.12997889518737793,0.2979731559753418
21,DME15,DME2,"(496, 512)",62.65119171142578,0.16312909126281738,0.21900105476379395,0.001062154769897461,0.12668275833129883,0.34674596786499023
13,DME15,AMD8,"(496, 512)",62.65793991088867,0.16312909126281738,0.08759307861328125,0.0010063648223876953,0.1268174648284912,0.21643328666687012
4,DME15,AMD13,"(496, 512)",62.725467681884766,0.16312909126281738,0.0860435962677002,0.001958608627319336,0.1270143985748291,0.21501660346984863
28,DME15,DME9,"(496, 512)",62.75061798095703,0.16312909126281738,0.1640474796295166,0.0010023117065429688,0.12597084045410156,0.29102063179016113
12,DME15,AMD7,"(496, 512)",62.84126663208008,0.16312909126281738,0.21100258827209473,0.0009698867797851562,0.12639737129211426,0.33836984634399414
0,DME15,AMD1,"(496, 512)",62.844913482666016,0.16312909126281738,0.11396646499633789,0.001001119613647461,0.12600445747375488,0.24097204208374023
22,DME15,DME3,"(496, 512)",62.878849029541016,0.16312909126281738,0.2230243682861328,0.00096893310546875,0.12493371963500977,0.34892702102661133
17,DME15,DME11,"(496, 512)",62.95680618286133,0.16312909126281738,0.1629798412322998,0.0010001659393310547,0.12900733947753906,0.2929873466491699
16,DME15,DME10,"(496, 512)",62.96063232421875,0.16312909126281738,0.0840005874633789,0.0009992122650146484,0.12702059745788574,0.2120203971862793
7,DME15,AMD2,"(496, 512)",63.025028228759766,0.16312909126281738,0.11400008201599121,0.002000570297241211,0.12600016593933105,0.24200081825256348
2,DME15,AMD11,"(496, 512)",63.05267333984375,0.16312909126281738,0.08500933647155762,0.0010001659393310547,0.12797808647155762,0.2139875888824463
8,DME15,AMD3,"(496, 512)",63.454193115234375,0.16312909126281738,0.10899829864501953,0.001001119613647461,0.12770414352416992,0.23770356178283691
1,DME15,AMD10,"(496, 512)",63.579742431640625,0.16312909126281738,0.21700119972229004,0.0010263919830322266,0.1284639835357666,0.34649157524108887
