,query1,query2,size,siamese_distance
20,DME4,NORMAL2,"(496, 512)",62.490867614746094
16,DME4,NORMAL12,"(496, 512)",62.577693939208984
14,DME4,NORMAL1,"(496, 512)",62.58526611328125
6,DME4,DME15,"(496, 512)",62.58602523803711
25,DME4,NORMAL7,"(496, 512)",62.59015655517578
19,DME4,NORMAL15,"(496, 512)",62.59758377075195
3,DME4,DME12,"(496, 512)",62.60020446777344
11,DME4,DME7,"(496, 512)",62.604496002197266
4,DME4,DME13,"(496, 512)",62.605918884277344
22,DME4,NORMAL4,"(496, 512)",62.61057662963867
21,DME4,NORMAL3,"(496, 512)",62.6285514831543
0,DME4,DME1,"(496, 512)",62.64311599731445
10,DME4,DME6,"(496, 512)",62.66682052612305
17,DME4,NORMAL13,"(496, 512)",62.671817779541016
27,DME4,NORMAL9,"(496, 512)",62.68149185180664
18,DME4,NORMAL14,"(496, 512)",62.681827545166016
26,DME4,NORMAL8,"(496, 512)",62.69361114501953
13,DME4,DME9,"(496, 512)",62.69775390625
9,DME4,DME5,"(496, 512)",62.70391845703125
24,DME4,NORMAL6,"(496, 512)",62.715003967285156
12,DME4,DME8,"(496, 512)",62.724449157714844
15,DME4,NORMAL10,"(496, 512)",62.75454330444336
23,DME4,NORMAL5,"(496, 512)",62.76897048950195
7,DME4,DME2,"(496, 512)",62.827274322509766
8,DME4,DME3,"(496, 512)",62.839900970458984
5,DME4,DME14,"(496, 512)",62.9020881652832
1,DME4,DME10,"(496, 512)",62.92558670043945
2,DME4,DME11,"(496, 512)",62.9438591003418
