,query1,query2,size,siamese_distance
12,DME1,DME8,"(496, 512)",62.51179504394531
23,DME1,NORMAL5,"(496, 512)",62.54167938232422
3,DME1,DME13,"(496, 512)",62.550479888916016
2,DME1,DME12,"(496, 512)",62.57579803466797
18,DME1,NORMAL14,"(496, 512)",62.592464447021484
13,DME1,DME9,"(496, 512)",62.612152099609375
22,DME1,NORMAL4,"(496, 512)",62.625274658203125
5,DME1,DME15,"(496, 512)",62.63969802856445
8,DME1,DME4,"(496, 512)",62.64311599731445
25,DME1,NORMAL7,"(496, 512)",62.649497985839844
11,DME1,DME7,"(496, 512)",62.65265655517578
27,DME1,NORMAL9,"(496, 512)",62.66453170776367
17,DME1,NORMAL13,"(496, 512)",62.6959228515625
9,DME1,DME5,"(496, 512)",62.72469711303711
10,DME1,DME6,"(496, 512)",62.73069763183594
26,DME1,NORMAL8,"(496, 512)",62.73110580444336
14,DME1,NORMAL1,"(496, 512)",62.74220657348633
7,DME1,DME3,"(496, 512)",62.747352600097656
21,DME1,NORMAL3,"(496, 512)",62.74905776977539
15,DME1,NORMAL10,"(496, 512)",62.75848388671875
6,DME1,DME2,"(496, 512)",62.76314926147461
16,DME1,NORMAL12,"(496, 512)",62.77174377441406
19,DME1,NORMAL15,"(496, 512)",62.774593353271484
24,DME1,NORMAL6,"(496, 512)",62.785888671875
4,DME1,DME14,"(496, 512)",62.79042053222656
0,DME1,DME10,"(496, 512)",62.79206848144531
20,DME1,NORMAL2,"(496, 512)",62.81142044067383
1,DME1,DME11,"(496, 512)",62.86549377441406
