,query1,query2,size,siamese_distance
3,NORMAL4,DME12,"(496, 512)",62.47854995727539
27,NORMAL4,NORMAL9,"(496, 512)",62.49338150024414
11,NORMAL4,DME6,"(496, 512)",62.4978141784668
6,NORMAL4,DME15,"(496, 512)",62.50515365600586
10,NORMAL4,DME5,"(496, 512)",62.525917053222656
26,NORMAL4,NORMAL8,"(496, 512)",62.53385925292969
18,NORMAL4,NORMAL13,"(496, 512)",62.55598831176758
12,NORMAL4,DME7,"(496, 512)",62.57579040527344
19,NORMAL4,NORMAL14,"(496, 512)",62.59455871582031
16,NORMAL4,NORMAL10,"(496, 512)",62.609195709228516
9,NORMAL4,DME4,"(496, 512)",62.61057662963867
0,NORMAL4,DME1,"(496, 512)",62.625274658203125
17,NORMAL4,NORMAL12,"(496, 512)",62.65390396118164
21,NORMAL4,NORMAL2,"(496, 512)",62.66358184814453
25,NORMAL4,NORMAL7,"(496, 512)",62.668853759765625
13,NORMAL4,DME8,"(496, 512)",62.670509338378906
15,NORMAL4,NORMAL1,"(496, 512)",62.67621612548828
23,NORMAL4,NORMAL5,"(496, 512)",62.680206298828125
20,NORMAL4,NORMAL15,"(496, 512)",62.68924331665039
22,NORMAL4,NORMAL3,"(496, 512)",62.69184112548828
4,NORMAL4,DME13,"(496, 512)",62.71235656738281
24,NORMAL4,NORMAL6,"(496, 512)",62.742156982421875
14,NORMAL4,DME9,"(496, 512)",62.8254280090332
7,NORMAL4,DME2,"(496, 512)",62.88345718383789
8,NORMAL4,DME3,"(496, 512)",62.899375915527344
2,NORMAL4,DME11,"(496, 512)",62.96142578125
1,NORMAL4,DME10,"(496, 512)",63.00788879394531
5,NORMAL4,DME14,"(496, 512)",63.00847625732422
