,query1,query2,size,siamese_distance
13,DME2,DME9,"(496, 512)",62.567447662353516
4,DME2,DME13,"(496, 512)",62.64029312133789
1,DME2,DME10,"(496, 512)",62.64469909667969
12,DME2,DME8,"(496, 512)",62.652183532714844
2,DME2,DME11,"(496, 512)",62.661991119384766
5,DME2,DME14,"(496, 512)",62.69716262817383
7,DME2,DME3,"(496, 512)",62.7108039855957
3,DME2,DME12,"(496, 512)",62.72709655761719
11,DME2,DME7,"(496, 512)",62.741519927978516
23,DME2,NORMAL5,"(496, 512)",62.74216079711914
9,DME2,DME5,"(496, 512)",62.756187438964844
21,DME2,NORMAL3,"(496, 512)",62.75798416137695
0,DME2,DME1,"(496, 512)",62.76314926147461
15,DME2,NORMAL10,"(496, 512)",62.76948547363281
6,DME2,DME15,"(496, 512)",62.77010726928711
10,DME2,DME6,"(496, 512)",62.77186584472656
14,DME2,NORMAL1,"(496, 512)",62.78230285644531
18,DME2,NORMAL14,"(496, 512)",62.78797149658203
25,DME2,NORMAL7,"(496, 512)",62.8159294128418
24,DME2,NORMAL6,"(496, 512)",62.822540283203125
8,DME2,DME4,"(496, 512)",62.827274322509766
16,DME2,NORMAL12,"(496, 512)",62.83812713623047
19,DME2,NORMAL15,"(496, 512)",62.85182571411133
17,DME2,NORMAL13,"(496, 512)",62.86057662963867
27,DME2,NORMAL9,"(496, 512)",62.86112976074219
26,DME2,NORMAL8,"(496, 512)",62.872047424316406
22,DME2,NORMAL4,"(496, 512)",62.88345718383789
20,DME2,NORMAL2,"(496, 512)",62.93373107910156
