,query1,query2,size,siamese_distance
15,NORMAL3,NORMAL1,"(496, 512)",62.390846252441406
24,NORMAL3,NORMAL6,"(496, 512)",62.42763900756836
16,NORMAL3,NORMAL10,"(496, 512)",62.50069046020508
19,NORMAL3,NORMAL14,"(496, 512)",62.52505111694336
25,NORMAL3,NORMAL7,"(496, 512)",62.534873962402344
12,NORMAL3,DME7,"(496, 512)",62.57734298706055
20,NORMAL3,NORMAL15,"(496, 512)",62.583553314208984
21,NORMAL3,NORMAL2,"(496, 512)",62.597633361816406
27,NORMAL3,NORMAL9,"(496, 512)",62.60478973388672
10,NORMAL3,DME5,"(496, 512)",62.60801315307617
18,NORMAL3,NORMAL13,"(496, 512)",62.622745513916016
17,NORMAL3,NORMAL12,"(496, 512)",62.624786376953125
26,NORMAL3,NORMAL8,"(496, 512)",62.62657165527344
9,NORMAL3,DME4,"(496, 512)",62.6285514831543
11,NORMAL3,DME6,"(496, 512)",62.64483642578125
4,NORMAL3,DME13,"(496, 512)",62.648616790771484
13,NORMAL3,DME8,"(496, 512)",62.65168762207031
14,NORMAL3,DME9,"(496, 512)",62.674076080322266
22,NORMAL3,NORMAL4,"(496, 512)",62.69184112548828
3,NORMAL3,DME12,"(496, 512)",62.69403839111328
23,NORMAL3,NORMAL5,"(496, 512)",62.71400833129883
6,NORMAL3,DME15,"(496, 512)",62.722415924072266
0,NORMAL3,DME1,"(496, 512)",62.74905776977539
7,NORMAL3,DME2,"(496, 512)",62.75798416137695
8,NORMAL3,DME3,"(496, 512)",62.849796295166016
5,NORMAL3,DME14,"(496, 512)",62.88908386230469
2,NORMAL3,DME11,"(496, 512)",62.91187286376953
1,NORMAL3,DME10,"(496, 512)",62.92735290527344
