,query1,query2,size,siamese_distance
15,DME5,NORMAL10,"(496, 512)",62.40023422241211
26,DME5,NORMAL8,"(496, 512)",62.467491149902344
3,DME5,DME12,"(496, 512)",62.50675964355469
11,DME5,DME7,"(496, 512)",62.51567840576172
22,DME5,NORMAL4,"(496, 512)",62.525917053222656
18,DME5,NORMAL14,"(496, 512)",62.564090728759766
10,DME5,DME6,"(496, 512)",62.57369613647461
27,DME5,NORMAL9,"(496, 512)",62.57810592651367
24,DME5,NORMAL6,"(496, 512)",62.581668853759766
17,DME5,NORMAL13,"(496, 512)",62.59239959716797
21,DME5,NORMAL3,"(496, 512)",62.60801315307617
4,DME5,DME13,"(496, 512)",62.63132095336914
16,DME5,NORMAL12,"(496, 512)",62.63423538208008
6,DME5,DME15,"(496, 512)",62.641780853271484
25,DME5,NORMAL7,"(496, 512)",62.64857864379883
14,DME5,NORMAL1,"(496, 512)",62.65436553955078
20,DME5,NORMAL2,"(496, 512)",62.66840744018555
13,DME5,DME9,"(496, 512)",62.67448425292969
12,DME5,DME8,"(496, 512)",62.679569244384766
19,DME5,NORMAL15,"(496, 512)",62.69157791137695
9,DME5,DME4,"(496, 512)",62.70391845703125
0,DME5,DME1,"(496, 512)",62.72469711303711
23,DME5,NORMAL5,"(496, 512)",62.740840911865234
7,DME5,DME2,"(496, 512)",62.756187438964844
8,DME5,DME3,"(496, 512)",62.81105422973633
2,DME5,DME11,"(496, 512)",62.815975189208984
1,DME5,DME10,"(496, 512)",62.836605072021484
5,DME5,DME14,"(496, 512)",62.874473571777344
