,query1,query2,size,siamese_distance
1,DME11,DME10,"(496, 512)",62.562923431396484
6,DME11,DME2,"(496, 512)",62.661991119384766
13,DME11,DME9,"(496, 512)",62.66440200805664
4,DME11,DME14,"(496, 512)",62.70222473144531
7,DME11,DME3,"(496, 512)",62.77476501464844
2,DME11,DME12,"(496, 512)",62.795989990234375
3,DME11,DME13,"(496, 512)",62.807945251464844
9,DME11,DME5,"(496, 512)",62.815975189208984
12,DME11,DME8,"(496, 512)",62.81990432739258
5,DME11,DME15,"(496, 512)",62.82278823852539
10,DME11,DME6,"(496, 512)",62.85304260253906
23,DME11,NORMAL5,"(496, 512)",62.864662170410156
0,DME11,DME1,"(496, 512)",62.86549377441406
18,DME11,NORMAL14,"(496, 512)",62.86747741699219
11,DME11,DME7,"(496, 512)",62.8764533996582
17,DME11,NORMAL13,"(496, 512)",62.89006042480469
15,DME11,NORMAL10,"(496, 512)",62.89070129394531
25,DME11,NORMAL7,"(496, 512)",62.89336013793945
27,DME11,NORMAL9,"(496, 512)",62.90597152709961
21,DME11,NORMAL3,"(496, 512)",62.91187286376953
14,DME11,NORMAL1,"(496, 512)",62.93243408203125
8,DME11,DME4,"(496, 512)",62.9438591003418
16,DME11,NORMAL12,"(496, 512)",62.95636749267578
22,DME11,NORMAL4,"(496, 512)",62.96142578125
24,DME11,NORMAL6,"(496, 512)",62.97114562988281
26,DME11,NORMAL8,"(496, 512)",62.99265670776367
20,DME11,NORMAL2,"(496, 512)",63.01014709472656
19,DME11,NORMAL15,"(496, 512)",63.01626205444336
