,query1,query2,size,siamese_distance
12,DME13,DME8,"(496, 512)",62.52695083618164
3,DME13,DME12,"(496, 512)",62.54619598388672
0,DME13,DME1,"(496, 512)",62.550479888916016
13,DME13,DME9,"(496, 512)",62.550846099853516
23,DME13,NORMAL5,"(496, 512)",62.57966613769531
11,DME13,DME7,"(496, 512)",62.59468078613281
25,DME13,NORMAL7,"(496, 512)",62.595481872558594
8,DME13,DME4,"(496, 512)",62.605918884277344
18,DME13,NORMAL14,"(496, 512)",62.609615325927734
5,DME13,DME15,"(496, 512)",62.612361907958984
9,DME13,DME5,"(496, 512)",62.63132095336914
10,DME13,DME6,"(496, 512)",62.63326644897461
6,DME13,DME2,"(496, 512)",62.64029312133789
21,DME13,NORMAL3,"(496, 512)",62.648616790771484
14,DME13,NORMAL1,"(496, 512)",62.654273986816406
15,DME13,NORMAL10,"(496, 512)",62.66896438598633
19,DME13,NORMAL15,"(496, 512)",62.673797607421875
24,DME13,NORMAL6,"(496, 512)",62.685272216796875
26,DME13,NORMAL8,"(496, 512)",62.69203186035156
17,DME13,NORMAL13,"(496, 512)",62.703155517578125
27,DME13,NORMAL9,"(496, 512)",62.7093391418457
22,DME13,NORMAL4,"(496, 512)",62.71235656738281
20,DME13,NORMAL2,"(496, 512)",62.7126350402832
16,DME13,NORMAL12,"(496, 512)",62.72323989868164
7,DME13,DME3,"(496, 512)",62.75437545776367
1,DME13,DME10,"(496, 512)",62.754493713378906
4,DME13,DME14,"(496, 512)",62.8061637878418
2,DME13,DME11,"(496, 512)",62.807945251464844
