,query1,query2,size,siamese_distance
2,NORMAL14,DME11,"(496, 512)",62.233577728271484
25,NORMAL14,NORMAL7,"(496, 512)",62.31591033935547
23,NORMAL14,NORMAL5,"(496, 512)",62.327850341796875
18,NORMAL14,NORMAL13,"(496, 512)",62.3403205871582
21,NORMAL14,NORMAL3,"(496, 512)",62.34185028076172
24,NORMAL14,NORMAL6,"(496, 512)",62.34262466430664
20,NORMAL14,NORMAL2,"(496, 512)",62.349544525146484
1,NORMAL14,DME10,"(496, 512)",62.36112976074219
13,NORMAL14,DME8,"(496, 512)",62.37102127075195
16,NORMAL14,NORMAL10,"(496, 512)",62.38704299926758
15,NORMAL14,NORMAL1,"(496, 512)",62.3874626159668
0,NORMAL14,DME1,"(496, 512)",62.41311264038086
17,NORMAL14,NORMAL12,"(496, 512)",62.420257568359375
9,NORMAL14,DME4,"(496, 512)",62.42512512207031
19,NORMAL14,NORMAL15,"(496, 512)",62.42940902709961
14,NORMAL14,DME9,"(496, 512)",62.432369232177734
27,NORMAL14,NORMAL9,"(496, 512)",62.44120407104492
10,NORMAL14,DME5,"(496, 512)",62.46611404418945
26,NORMAL14,NORMAL8,"(496, 512)",62.47966766357422
4,NORMAL14,DME13,"(496, 512)",62.486305236816406
22,NORMAL14,NORMAL4,"(496, 512)",62.497764587402344
3,NORMAL14,DME12,"(496, 512)",62.50809860229492
11,NORMAL14,DME6,"(496, 512)",62.50935745239258
6,NORMAL14,DME15,"(496, 512)",62.51628875732422
12,NORMAL14,DME7,"(496, 512)",62.52310562133789
8,NORMAL14,DME3,"(496, 512)",62.52767562866211
5,NORMAL14,DME14,"(496, 512)",62.55707931518555
7,NORMAL14,DME2,"(496, 512)",62.560665130615234
