,query1,query2,size,siamese_distance
9,DME10,DME5,"(496, 512)",62.15456008911133
15,DME10,NORMAL10,"(496, 512)",62.16740417480469
3,DME10,DME13,"(496, 512)",62.20273971557617
26,DME10,NORMAL8,"(496, 512)",62.20328140258789
5,DME10,DME15,"(496, 512)",62.244590759277344
2,DME10,DME12,"(496, 512)",62.24879837036133
13,DME10,DME9,"(496, 512)",62.26649856567383
22,DME10,NORMAL4,"(496, 512)",62.27458953857422
16,DME10,NORMAL12,"(496, 512)",62.27629089355469
10,DME10,DME6,"(496, 512)",62.27643585205078
17,DME10,NORMAL13,"(496, 512)",62.27985382080078
25,DME10,NORMAL7,"(496, 512)",62.28619384765625
20,DME10,NORMAL2,"(496, 512)",62.290679931640625
24,DME10,NORMAL6,"(496, 512)",62.3056755065918
11,DME10,DME7,"(496, 512)",62.305938720703125
0,DME10,DME1,"(496, 512)",62.31089782714844
27,DME10,NORMAL9,"(496, 512)",62.322044372558594
6,DME10,DME2,"(496, 512)",62.32421112060547
12,DME10,DME8,"(496, 512)",62.32612609863281
23,DME10,NORMAL5,"(496, 512)",62.34282302856445
21,DME10,NORMAL3,"(496, 512)",62.35143280029297
18,DME10,NORMAL14,"(496, 512)",62.36112976074219
1,DME10,DME11,"(496, 512)",62.36578369140625
4,DME10,DME14,"(496, 512)",62.372802734375
14,DME10,NORMAL1,"(496, 512)",62.3986701965332
8,DME10,DME4,"(496, 512)",62.42246627807617
19,DME10,NORMAL15,"(496, 512)",62.42304992675781
7,DME10,DME3,"(496, 512)",62.432228088378906
