,query1,query2,size,siamese_distance
0,DME11,DME1,"(496, 512)",62.17481231689453
15,DME11,NORMAL10,"(496, 512)",62.21795654296875
23,DME11,NORMAL5,"(496, 512)",62.2270393371582
9,DME11,DME5,"(496, 512)",62.2301025390625
18,DME11,NORMAL14,"(496, 512)",62.233577728271484
12,DME11,DME8,"(496, 512)",62.239891052246094
4,DME11,DME14,"(496, 512)",62.2567138671875
16,DME11,NORMAL12,"(496, 512)",62.26123809814453
6,DME11,DME2,"(496, 512)",62.26211166381836
26,DME11,NORMAL8,"(496, 512)",62.262672424316406
2,DME11,DME12,"(496, 512)",62.28214645385742
17,DME11,NORMAL13,"(496, 512)",62.28581237792969
22,DME11,NORMAL4,"(496, 512)",62.28605651855469
25,DME11,NORMAL7,"(496, 512)",62.28610610961914
27,DME11,NORMAL9,"(496, 512)",62.31517028808594
5,DME11,DME15,"(496, 512)",62.32200241088867
10,DME11,DME6,"(496, 512)",62.32526397705078
13,DME11,DME9,"(496, 512)",62.34450149536133
7,DME11,DME3,"(496, 512)",62.354652404785156
3,DME11,DME13,"(496, 512)",62.357330322265625
20,DME11,NORMAL2,"(496, 512)",62.36439514160156
1,DME11,DME10,"(496, 512)",62.36578369140625
21,DME11,NORMAL3,"(496, 512)",62.374942779541016
11,DME11,DME7,"(496, 512)",62.375030517578125
24,DME11,NORMAL6,"(496, 512)",62.37554168701172
14,DME11,NORMAL1,"(496, 512)",62.39133071899414
19,DME11,NORMAL15,"(496, 512)",62.42365264892578
8,DME11,DME4,"(496, 512)",62.425315856933594
