,query1,query2,size,siamese_distance
1,DME13,DME10,"(496, 512)",62.20273971557617
13,DME13,DME9,"(496, 512)",62.33252716064453
2,DME13,DME11,"(496, 512)",62.357330322265625
15,DME13,NORMAL10,"(496, 512)",62.36075210571289
5,DME13,DME15,"(496, 512)",62.40542984008789
17,DME13,NORMAL13,"(496, 512)",62.44328689575195
10,DME13,DME6,"(496, 512)",62.44528579711914
9,DME13,DME5,"(496, 512)",62.44942855834961
6,DME13,DME2,"(496, 512)",62.45339584350586
26,DME13,NORMAL8,"(496, 512)",62.458213806152344
7,DME13,DME3,"(496, 512)",62.45996856689453
20,DME13,NORMAL2,"(496, 512)",62.4622917175293
16,DME13,NORMAL12,"(496, 512)",62.46904754638672
22,DME13,NORMAL4,"(496, 512)",62.4699592590332
23,DME13,NORMAL5,"(496, 512)",62.47146224975586
0,DME13,DME1,"(496, 512)",62.47881317138672
4,DME13,DME14,"(496, 512)",62.48237991333008
18,DME13,NORMAL14,"(496, 512)",62.486305236816406
3,DME13,DME12,"(496, 512)",62.49618148803711
25,DME13,NORMAL7,"(496, 512)",62.50045394897461
27,DME13,NORMAL9,"(496, 512)",62.509525299072266
11,DME13,DME7,"(496, 512)",62.52928161621094
12,DME13,DME8,"(496, 512)",62.53436279296875
24,DME13,NORMAL6,"(496, 512)",62.545230865478516
21,DME13,NORMAL3,"(496, 512)",62.572059631347656
8,DME13,DME4,"(496, 512)",62.59425735473633
14,DME13,NORMAL1,"(496, 512)",62.607574462890625
19,DME13,NORMAL15,"(496, 512)",62.61125946044922
